latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.0938,107.2836,313.6,1,1,2012-01-03,0615,Aqua,MODIS,61,6.2,295.9,7.6,D,0
12.0591,107.2947,313.2,1,1,2012-01-03,0615,Aqua,MODIS,29,6.2,295.5,5.7,D,0
10.6591,105.3179,318.1,1.3,1.1,2012-01-03,0615,Aqua,MODIS,58,6.2,288.5,15.7,D,0
13.1848,107.6863,318.9,1,1,2012-01-03,0615,Aqua,MODIS,70,6.2,301.2,7.9,D,0
11.9164,108.0855,317.2,1,1,2012-01-03,0615,Aqua,MODIS,63,6.2,300.1,9.4,D,0
10.6009,105.339,309.3,1.3,1.1,2012-01-03,0615,Aqua,MODIS,21,6.2,284.8,6.5,D,0
13.3338,107.6325,323.6,1,1,2012-01-03,0615,Aqua,MODIS,57,6.2,305.7,10.3,D,0
13.5567,107.8382,315.8,1,1,2012-01-03,0615,Aqua,MODIS,65,6.2,302,6.6,D,0
14.0718,107.4513,314.3,1,1,2012-01-03,0615,Aqua,MODIS,54,6.2,300.5,6.7,D,0
13.3262,107.643,322.8,1,1,2012-01-03,0615,Aqua,MODIS,49,6.2,304,8,D,0
14.1477,107.4059,323.9,1,1,2012-01-03,0615,Aqua,MODIS,72,6.2,304.2,12.5,D,0
14.1463,107.3967,321.3,1,1,2012-01-03,0615,Aqua,MODIS,47,6.2,303.7,10.4,D,0
14.1579,107.4137,328,1,1,2012-01-03,0615,Aqua,MODIS,67,6.2,302.7,16.1,D,0
14.1566,107.4045,346.4,1,1,2012-01-03,0615,Aqua,MODIS,94,6.2,304.1,45.9,D,0
19.5568,105.0932,321.6,1,1,2012-01-03,0617,Aqua,MODIS,56,6.2,289.2,17.2,D,0
21.2543,103.2073,315.9,1.2,1.1,2012-01-03,0618,Aqua,MODIS,57,6.2,285.1,16.1,D,0
22.3638,102.5801,306.3,1.3,1.1,2012-01-03,0618,Aqua,MODIS,63,6.2,290.4,7.3,D,0
22.505,102.3783,300.4,1.3,1.1,2012-01-03,0618,Aqua,MODIS,11,6.2,284.5,5.3,D,0
21.2561,103.2183,322.7,1.2,1.1,2012-01-03,0618,Aqua,MODIS,71,6.2,287.3,24.2,D,0
10.6165,107.4891,305.4,2.3,1.5,2012-01-03,1540,Terra,MODIS,64,6.2,283.5,25.4,N,0
14.0882,107.6324,300.7,2.7,1.6,2012-01-03,1541,Terra,MODIS,29,6.2,289.6,15.6,N,0
13.4412,107.6547,300.1,2.6,1.6,2012-01-03,1541,Terra,MODIS,18,6.2,289,15.5,N,2
13.4502,107.6603,307.7,2.6,1.6,2012-01-03,1541,Terra,MODIS,72,6.2,288.9,33.6,N,2
14.1528,107.3967,301.5,2.6,1.5,2012-01-03,1541,Terra,MODIS,42,6.2,288.6,18.3,N,0
14.1192,107.6532,302.7,2.7,1.6,2012-01-03,1541,Terra,MODIS,51,6.2,289.3,20.8,N,0
13.5896,108.3829,302.4,1,1,2012-01-03,1829,Aqua,MODIS,49,6.2,289.3,5.6,N,0
13.4462,107.6665,304.9,1,1,2012-01-03,1829,Aqua,MODIS,62,6.2,289.4,7.1,N,2
14.1652,107.4078,308.1,1,1,2012-01-03,1829,Aqua,MODIS,73,6.2,289.7,8.6,N,0
13.4551,107.6679,300.1,1,1,2012-01-03,1829,Aqua,MODIS,11,6.2,289.1,4.1,N,0
14.0867,107.6291,320.1,1,1,2012-01-03,1829,Aqua,MODIS,100,6.2,291.9,18.3,N,0
13.5883,108.3921,315.5,1,1,2012-01-03,1829,Aqua,MODIS,91,6.2,289.4,14.8,N,0
14.1562,107.4065,305.1,1,1,2012-01-03,1829,Aqua,MODIS,63,6.2,289.6,6.7,N,0
14.0993,107.4786,303.7,1,1,2012-01-03,1829,Aqua,MODIS,56,6.2,289.4,6.4,N,0
14.0854,107.6384,302.5,1,1,2012-01-03,1829,Aqua,MODIS,49,6.2,290.8,4.8,N,0
14.2756,107.4693,305.8,1,1,2012-01-03,1829,Aqua,MODIS,66,6.2,289.9,7.6,N,0
13.8469,107.505,301.6,1,1,2012-01-03,1829,Aqua,MODIS,43,6.2,289.1,5.3,N,0
14.1213,107.6495,303.2,1,1,2012-01-03,1829,Aqua,MODIS,54,6.2,290.6,5.2,N,0
11.3153,107.0557,300.7,1,1,2012-01-03,1830,Aqua,MODIS,25,6.2,288.9,4.7,N,0
11.6356,106.157,302.3,1.1,1,2012-01-03,1830,Aqua,MODIS,48,6.2,290.9,5.3,N,0
11.5474,106.0819,305.9,1.1,1,2012-01-03,1830,Aqua,MODIS,66,6.2,292,7.2,N,0
14.0857,107.6368,338.4,2.4,1.5,2012-01-04,0354,Terra,MODIS,79,6.2,297.5,128.3,D,0
14.4047,108.0434,315.7,2.5,1.5,2012-01-04,0354,Terra,MODIS,74,6.2,294,35.5,D,0
14.4088,108.0212,327.4,2.5,1.5,2012-01-04,0354,Terra,MODIS,84,6.2,294.1,78.5,D,0
14.3978,108.036,325.4,2.5,1.5,2012-01-04,0354,Terra,MODIS,83,6.2,294.6,72.8,D,0
14.4018,108.0135,318.3,2.5,1.5,2012-01-04,0354,Terra,MODIS,77,6.2,294,43,D,0
14.0895,107.6155,327.8,2.4,1.5,2012-01-04,0354,Terra,MODIS,79,6.2,297,75.8,D,0
14.1523,107.4101,316.6,2.3,1.5,2012-01-04,0354,Terra,MODIS,50,6.2,298.1,32,D,0
10.542,107.3704,334.8,2.7,1.6,2012-01-04,0355,Terra,MODIS,87,6.2,297.3,118.7,D,0
13.2091,107.6187,317,2.5,1.5,2012-01-04,0355,Terra,MODIS,66,6.2,295.3,29.8,D,0
13.2166,107.6268,323.2,2.5,1.5,2012-01-04,0355,Terra,MODIS,79,6.2,296,56,D,0
13.4506,107.6587,315.1,2.5,1.5,2012-01-04,0355,Terra,MODIS,52,6.2,298,29.2,D,2
13.4016,107.8588,313.5,2.5,1.5,2012-01-04,0355,Terra,MODIS,52,6.2,295.4,26.9,D,0
13.3358,107.6313,315.1,2.5,1.5,2012-01-04,0355,Terra,MODIS,56,6.2,297.6,25.5,D,0
10.3367,104.8761,312.3,1.7,1.3,2012-01-04,0356,Terra,MODIS,61,6.2,297.9,14.1,D,0
9.9459,105.9804,311.9,3,1.7,2012-01-04,0657,Aqua,MODIS,33,6.2,294.2,27.7,D,0
9.9426,105.9532,311.7,3,1.6,2012-01-04,0657,Aqua,MODIS,19,6.2,294.6,24.8,D,0
14.1005,107.6304,315.2,4.6,2,2012-01-04,0658,Aqua,MODIS,67,6.2,292.5,83.4,D,0
14.1014,107.622,318.2,4.6,2,2012-01-04,0658,Aqua,MODIS,72,6.2,292.6,105.2,D,0
11.2271,106.0043,300.6,3.2,1.7,2012-01-04,1445,Terra,MODIS,31,6.2,288.4,20.1,N,0
13.4473,107.6666,308.3,2.1,1.4,2012-01-04,1445,Terra,MODIS,74,6.2,289.9,25.7,N,2
12.7087,107.8938,302.2,2.1,1.4,2012-01-04,1445,Terra,MODIS,47,6.2,289.4,14.8,N,0
12.7123,107.9073,305.5,2.1,1.4,2012-01-04,1445,Terra,MODIS,64,6.2,289.4,20.4,N,0
12.7118,107.9129,300.8,2.1,1.4,2012-01-04,1445,Terra,MODIS,34,6.2,289.4,12.2,N,0
13.444,107.6472,307.4,2.1,1.4,2012-01-04,1445,Terra,MODIS,71,6.2,289.7,24,N,2
14.166,107.4074,300.1,2.2,1.4,2012-01-04,1446,Terra,MODIS,9,6.2,289.2,9.1,N,0
14.2678,107.4629,300.7,2.1,1.4,2012-01-04,1446,Terra,MODIS,33,6.2,289.4,12.2,N,0
14.2089,107.6596,301.2,2.1,1.4,2012-01-04,1446,Terra,MODIS,38,6.2,288.7,12.5,N,0
14.189,107.4494,314.4,2.5,1.5,2012-01-05,0259,Terra,MODIS,47,6.2,296.5,28.3,D,0
14.3953,108.021,317.2,2.2,1.4,2012-01-05,0259,Terra,MODIS,73,6.2,294.6,32.7,D,0
14.1461,107.3918,314.3,2.5,1.5,2012-01-05,0259,Terra,MODIS,41,6.2,294.9,28.8,D,0
14.1435,107.4141,323.1,2.5,1.5,2012-01-05,0259,Terra,MODIS,79,6.2,295.6,57.5,D,0
14.1922,107.6538,309.5,2.4,1.5,2012-01-05,0259,Terra,MODIS,27,6.2,295,19.2,D,2
14.1534,107.3996,320.8,2.5,1.5,2012-01-05,0259,Terra,MODIS,23,6.2,296,46.5,D,0
11.6271,106.1678,312.6,2.8,1.6,2012-01-05,0300,Terra,MODIS,62,6.2,297.1,24.3,D,0
13.4493,107.6628,316,2.3,1.5,2012-01-05,0300,Terra,MODIS,67,6.2,296.1,31.5,D,2
12.054,106.9233,314.9,2.5,1.5,2012-01-05,0300,Terra,MODIS,46,6.2,297.7,29.9,D,0
13.4054,107.7143,309.3,2.3,1.5,2012-01-05,0300,Terra,MODIS,41,6.2,291.7,14.1,D,0
11.9383,108.0811,314.9,1.3,1.1,2012-01-05,0603,Aqua,MODIS,59,6.2,297.2,11.5,D,0
13.0886,107.7737,315.9,1.3,1.1,2012-01-05,0603,Aqua,MODIS,17,6.2,299.1,8.8,D,0
11.9205,108.4899,309.2,1.2,1.1,2012-01-05,0603,Aqua,MODIS,32,6.2,295.8,5.4,D,0
11.9841,108.514,315,1.2,1.1,2012-01-05,0603,Aqua,MODIS,68,6.2,295.4,12.9,D,0
13.2122,107.5827,315.7,1.3,1.1,2012-01-05,0603,Aqua,MODIS,65,6.2,298,9,D,0
13.6313,107.6402,338.5,1.3,1.1,2012-01-05,0603,Aqua,MODIS,89,6.2,301,46.8,D,0
13.6332,107.652,337.8,1.3,1.1,2012-01-05,0603,Aqua,MODIS,89,6.2,300.5,45.1,D,0
13.0876,107.7672,318.2,1.3,1.1,2012-01-05,0603,Aqua,MODIS,50,6.2,297.9,10.8,D,0
13.5,107.7818,316.1,1.3,1.1,2012-01-05,0603,Aqua,MODIS,63,6.2,298.4,8,D,0
14.2073,107.6517,319.8,1.3,1.1,2012-01-05,0603,Aqua,MODIS,56,6.2,298,17.3,D,0
13.0867,107.7619,316.4,1.3,1.1,2012-01-05,0603,Aqua,MODIS,45,6.2,297,10.5,D,0
12.1805,107.7994,311.1,1.3,1.1,2012-01-05,0603,Aqua,MODIS,38,6.2,295.8,9.1,D,0
13.4388,107.6548,324,1.3,1.1,2012-01-05,0603,Aqua,MODIS,33,6.2,301.9,17.6,D,2
13.7059,108.1733,311.7,1.2,1.1,2012-01-05,0603,Aqua,MODIS,51,6.2,294.5,8.1,D,0
11.8947,108.0647,314.5,1.3,1.1,2012-01-05,0603,Aqua,MODIS,55,6.2,296.7,13.6,D,0
11.9596,108.1548,313.1,1.3,1.1,2012-01-05,0603,Aqua,MODIS,59,6.2,297.1,11.6,D,0
11.9542,108.1203,310.2,1.3,1.1,2012-01-05,0603,Aqua,MODIS,20,6.2,295,6.2,D,0
12.112,107.5538,314.3,1.4,1.2,2012-01-05,0603,Aqua,MODIS,43,6.2,298.8,9,D,0
14.3966,108.0183,317.1,1.2,1.1,2012-01-05,0603,Aqua,MODIS,72,6.2,299.4,9.7,D,0
14.3983,108.0294,333.6,1.2,1.1,2012-01-05,0603,Aqua,MODIS,87,6.2,299.8,34.1,D,0
14.3886,108.0308,315.1,1.2,1.1,2012-01-05,0603,Aqua,MODIS,60,6.2,299.4,7.3,D,0
13.4477,107.6468,323.5,1.3,1.1,2012-01-05,0603,Aqua,MODIS,24,6.2,302.1,17.4,D,2
11.4711,107.3388,312.3,1.5,1.2,2012-01-05,0603,Aqua,MODIS,54,6.2,299.4,11.5,D,0
14.1874,107.6546,321.3,1.3,1.1,2012-01-05,0603,Aqua,MODIS,62,6.2,300.8,18.4,D,2
14.1451,107.4023,310,1.5,1.2,2012-01-05,1528,Terra,MODIS,79,6.2,290.1,17.3,N,0
13.4455,107.659,308,1.5,1.2,2012-01-05,1528,Terra,MODIS,73,6.2,288.1,16,N,2
14.1081,107.658,303.4,1.6,1.2,2012-01-05,1528,Terra,MODIS,37,6.2,290.7,8.8,N,0
14.0992,107.4793,311.4,1.5,1.2,2012-01-05,1528,Terra,MODIS,82,6.2,290.2,19.3,N,0
14.0956,107.4719,311.2,1.5,1.2,2012-01-05,1528,Terra,MODIS,82,6.2,290.4,19.1,N,0
14.0973,107.4859,300.5,1.5,1.2,2012-01-05,1528,Terra,MODIS,29,6.2,290.1,6.5,N,0
14.0502,107.4638,300.4,1.5,1.2,2012-01-05,1528,Terra,MODIS,27,6.2,290.1,6.7,N,0
14.0975,107.4653,300.7,1.5,1.2,2012-01-05,1528,Terra,MODIS,33,6.2,289.9,6.8,N,0
14.1173,107.6421,303.9,1.6,1.2,2012-01-05,1528,Terra,MODIS,33,6.2,290.6,8.7,N,0
14.4053,108.0236,313.6,1.7,1.3,2012-01-05,1528,Terra,MODIS,87,6.2,288.5,28.1,N,0
14.1063,107.6436,305,1.6,1.2,2012-01-05,1528,Terra,MODIS,60,6.2,291,10.3,N,0
14.1467,107.408,300.6,1.5,1.2,2012-01-05,1817,Aqua,MODIS,30,6.2,289.1,7.4,N,0
14.1132,107.6569,305.7,1.4,1.2,2012-01-05,1817,Aqua,MODIS,65,6.2,290.1,10.6,N,0
14.4089,108.0301,303.7,1.3,1.1,2012-01-05,1817,Aqua,MODIS,56,6.2,287,10.3,N,0
11.459,106.1851,302.9,1.6,1.3,2012-01-05,1818,Aqua,MODIS,52,6.2,291,9.2,N,0
11.5816,109.0062,300.6,1.1,1,2012-01-05,1818,Aqua,MODIS,31,6.2,289.5,4.4,N,0
11.461,106.1704,301.6,1.6,1.3,2012-01-05,1818,Aqua,MODIS,42,6.2,289.3,8.1,N,0
11.4593,106.1769,308.5,1.6,1.3,2012-01-05,1818,Aqua,MODIS,75,6.2,290.6,15.8,N,0
11.583,108.9962,303.2,1.1,1,2012-01-05,1818,Aqua,MODIS,54,6.2,289.8,6.1,N,0
14.1429,107.4003,331,1.4,1.2,2012-01-06,0342,Terra,MODIS,85,6.2,302,36.1,D,0
14.1532,107.402,319.9,1.4,1.2,2012-01-06,0342,Terra,MODIS,46,6.2,304.5,16.5,D,0
14.1128,107.6535,316.4,1.4,1.2,2012-01-06,0342,Terra,MODIS,51,6.2,299.9,15.6,D,0
13.2721,107.814,314.2,1.5,1.2,2012-01-06,0342,Terra,MODIS,64,6.2,298,12.2,D,0
14.0957,107.3667,314.6,1.4,1.2,2012-01-06,0342,Terra,MODIS,33,6.2,299.7,12.4,D,0
14.2091,107.6685,314.5,1.4,1.2,2012-01-06,0342,Terra,MODIS,66,6.2,298.4,15.4,D,0
13.8481,107.5123,314.3,1.4,1.2,2012-01-06,0342,Terra,MODIS,63,6.2,300.1,13.3,D,0
14.2735,107.4727,314.8,1.4,1.2,2012-01-06,0342,Terra,MODIS,63,6.2,299.9,14.3,D,0
13.5559,107.839,315.7,1.5,1.2,2012-01-06,0342,Terra,MODIS,62,6.2,300.7,12.1,D,0
13.2668,107.821,320.1,1.5,1.2,2012-01-06,0342,Terra,MODIS,71,6.2,298.3,19.4,D,0
13.3791,107.6605,318.2,1.4,1.2,2012-01-06,0342,Terra,MODIS,64,6.2,300.4,13.4,D,0
13.3348,107.6333,317.5,1.4,1.2,2012-01-06,0342,Terra,MODIS,54,6.2,302.4,11.7,D,0
13.2698,107.8275,314.2,1.5,1.2,2012-01-06,0342,Terra,MODIS,63,6.2,298.2,11.6,D,0
13.3856,107.6552,319.7,1.4,1.2,2012-01-06,0342,Terra,MODIS,71,6.2,300,15.8,D,0
13.4448,107.658,319.4,1.4,1.2,2012-01-06,0342,Terra,MODIS,55,6.2,302.9,16.5,D,2
14.1846,107.452,316.9,1.4,1.2,2012-01-06,0342,Terra,MODIS,66,6.2,302.6,12.4,D,0
11.1959,106.0137,323.1,1.2,1.1,2012-01-06,0343,Terra,MODIS,70,6.2,301.2,14.6,D,0
11.1942,106.0248,327.6,1.2,1.1,2012-01-06,0343,Terra,MODIS,75,6.2,301.1,22.6,D,0
10.3386,104.8788,317.8,1.1,1,2012-01-06,0343,Terra,MODIS,71,6.2,301.2,11.9,D,0
10.3071,104.8575,316.3,1.1,1,2012-01-06,0343,Terra,MODIS,62,6.2,301.4,10.2,D,0
11.0611,106.3473,313.4,1.3,1.1,2012-01-06,0343,Terra,MODIS,53,6.2,294.3,8.2,D,0
9.3331,105.1991,325.2,1.2,1.1,2012-01-06,0344,Terra,MODIS,79,6.2,299.5,21.5,D,0
9.3533,105.2193,314.7,1.2,1.1,2012-01-06,0344,Terra,MODIS,64,6.2,297.1,8.5,D,0
10.6476,105.3046,330.9,1.6,1.2,2012-01-06,0645,Aqua,MODIS,83,6.2,298.2,41.6,D,0
10.6587,105.3031,320.3,1.6,1.2,2012-01-06,0645,Aqua,MODIS,29,6.2,299.3,18,D,0
10.3545,104.8003,314.8,1.4,1.2,2012-01-06,0645,Aqua,MODIS,65,6.2,298.1,11.6,D,0
