latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.602,106.7661,304.9,1,1,2002-01-03,0337,Terra,MODIS,53,6.2,292.9,4.9,D,0
21.2781,104.5266,312.9,1.1,1.1,2002-01-03,0337,Terra,MODIS,73,6.2,283.6,15.6,D,0
22.0495,103.8428,300.5,1.3,1.1,2002-01-03,0337,Terra,MODIS,36,6.2,285.7,5.5,D,0
21.7911,104.3398,318.1,1.2,1.1,2002-01-03,0337,Terra,MODIS,78,6.2,289.3,20.9,D,0
21.0481,104.1826,304.9,1.2,1.1,2002-01-03,0337,Terra,MODIS,53,6.2,281.8,9.2,D,0
21.9857,103.9461,307.4,1.2,1.1,2002-01-03,0337,Terra,MODIS,62,6.2,278.4,14.3,D,0
21.8778,103.9956,305.8,1.2,1.1,2002-01-03,0337,Terra,MODIS,58,6.2,289.5,8.9,D,0
21.4146,106.8499,305.2,1,1,2002-01-03,0337,Terra,MODIS,60,6.2,290.7,5.2,D,0
20.1461,105.7434,306.5,1,1,2002-01-03,0338,Terra,MODIS,64,6.2,293,5.5,D,0
19.4079,105.495,304.9,1,1,2002-01-03,0338,Terra,MODIS,60,6.2,293,4.5,D,0
13.4544,107.8234,308.3,1.2,1.1,2002-01-03,0339,Terra,MODIS,33,6.2,292.1,5.9,D,0
11.4256,106.9706,316.9,1.1,1.1,2002-01-03,0340,Terra,MODIS,70,6.2,295.4,12.7,D,0
10.1781,104.039,319.1,1,1,2002-01-03,0340,Terra,MODIS,53,6.2,298.7,12.7,D,0
12.04,106.7617,312.6,1.1,1,2002-01-03,0340,Terra,MODIS,56,6.2,299,8,D,0
11.9726,108.8357,311,1.4,1.2,2002-01-03,0340,Terra,MODIS,60,6.2,289.8,14.9,D,0
11.9037,106.5066,311.7,1.1,1,2002-01-03,0340,Terra,MODIS,30,6.2,298.7,4.4,D,0
10.6377,106.4058,314.8,1.1,1,2002-01-03,0340,Terra,MODIS,71,6.2,288.6,10.3,D,0
11.6753,106.3004,321.5,1.1,1,2002-01-03,0340,Terra,MODIS,76,6.2,301,14.1,D,0
11.6738,106.31,316,1.1,1,2002-01-03,0340,Terra,MODIS,65,6.2,301.8,9.3,D,0
10.0147,105.0859,308.8,1,1,2002-01-03,0340,Terra,MODIS,0,6.2,297.8,5.4,D,0
12.0508,106.7532,309,1.1,1,2002-01-03,0340,Terra,MODIS,37,6.2,296.9,5.7,D,0
10.7935,107.5595,300.3,1,1,2002-01-04,1512,Terra,MODIS,24,6.2,290.2,3.4,N,0
11.2213,105.9795,303.8,1.2,1.1,2002-01-04,1512,Terra,MODIS,57,6.2,290.8,6.7,N,0
13.522,108.4284,300.3,1,1,2002-01-04,1513,Terra,MODIS,25,6.2,289.7,4.3,N,0
13.5232,108.4376,301.9,1,1,2002-01-04,1513,Terra,MODIS,45,6.2,289.9,5.1,N,0
20.1217,105.8298,310.3,1.4,1.2,2002-01-05,0325,Terra,MODIS,53,6.2,289,14.2,D,0
21.288,104.5988,303.2,1.8,1.3,2002-01-05,0325,Terra,MODIS,55,6.2,291.6,9.8,D,0
21.2844,104.6037,306.1,1.8,1.3,2002-01-05,0325,Terra,MODIS,62,6.2,291,13.2,D,0
21.5404,103.7661,304.1,2,1.4,2002-01-05,0325,Terra,MODIS,54,6.2,288.6,15.9,D,0
20.1234,105.8166,312.3,1.4,1.2,2002-01-05,0325,Terra,MODIS,71,6.2,292.6,15.9,D,0
21.9053,103.9028,303.2,2,1.4,2002-01-05,0325,Terra,MODIS,54,6.2,291.9,12.9,D,0
13.3919,107.9927,312.7,1,1,2002-01-05,0327,Terra,MODIS,68,6.2,296.3,7.9,D,0
13.3932,107.9835,317.3,1,1,2002-01-05,0327,Terra,MODIS,74,6.2,296.4,11.8,D,0
11.2824,108.4244,325.6,1,1,2002-01-05,0327,Terra,MODIS,63,6.2,307.9,7.9,D,0
11.2375,108.1047,313.6,1,1,2002-01-05,0327,Terra,MODIS,45,6.2,299.5,6.4,D,0
11.7089,109.0841,307.1,1,1,2002-01-05,0327,Terra,MODIS,36,6.2,292.2,4.8,D,0
11.9121,106.4984,327.5,1.1,1,2002-01-05,0327,Terra,MODIS,82,6.2,298.7,18.6,D,0
11.9108,106.508,323.3,1.1,1,2002-01-05,0327,Terra,MODIS,78,6.2,298.5,13.9,D,0
13.9022,108.2835,333.2,1,1,2002-01-05,0327,Terra,MODIS,87,6.2,299.7,29.1,D,0
12.0693,108.588,305.3,1,1,2002-01-05,0327,Terra,MODIS,51,6.2,293.5,4.4,D,0
11.8649,108.1022,306.9,1,1,2002-01-05,0327,Terra,MODIS,18,6.2,295.6,4.2,D,0
13.1676,107.8909,313,1,1,2002-01-05,0327,Terra,MODIS,49,6.2,300.2,5.1,D,0
13.1488,107.8262,317,1,1,2002-01-05,0327,Terra,MODIS,49,6.2,301.8,7.2,D,0
11.7766,106.486,316.5,1.1,1,2002-01-05,0327,Terra,MODIS,65,6.2,296.4,9.5,D,0
11.5535,106.6927,316.9,1,1,2002-01-05,0327,Terra,MODIS,61,6.2,299.9,7.1,D,0
11.0913,108.3459,327.3,1,1,2002-01-05,0327,Terra,MODIS,67,6.2,302.7,13.6,D,0
11.4595,107.7249,310.2,1,1,2002-01-05,0327,Terra,MODIS,43,6.2,296.1,6.2,D,0
10.8115,107.8072,329,1,1,2002-01-05,0328,Terra,MODIS,80,6.2,299.6,18.1,D,0
10.8128,107.7981,322.2,1,1,2002-01-05,0328,Terra,MODIS,64,6.2,300.9,10.8,D,0
10.566,107.0906,319,1,1,2002-01-05,0328,Terra,MODIS,72,6.2,297.6,8.9,D,0
10.731,107.7894,317.6,1,1,2002-01-05,0328,Terra,MODIS,49,6.2,299.6,4.1,D,0
21.1046,107.2868,305.3,2.7,1.6,2002-01-06,0408,Terra,MODIS,56,6.2,287.4,30.2,D,0
21.0957,107.3065,323.2,2.8,1.6,2002-01-06,0408,Terra,MODIS,82,6.2,285.2,92.2,D,0
21.0995,107.3127,331,2.8,1.6,2002-01-06,0408,Terra,MODIS,87,6.2,287.3,133.4,D,0
11.8458,106.7472,309.5,3.9,1.8,2002-01-06,0410,Terra,MODIS,55,6.2,293.1,31.9,D,0
11.2576,105.9462,312.3,1.9,1.3,2002-01-06,1500,Terra,MODIS,85,6.2,291.7,26.7,N,0
11.2641,105.9516,307.4,1.9,1.3,2002-01-06,1500,Terra,MODIS,71,6.2,291.7,19.3,N,0
10.8821,107.5327,305.3,1.4,1.2,2002-01-06,1500,Terra,MODIS,64,6.2,291.9,10.9,N,0
11.6999,106.1004,304.8,1.8,1.3,2002-01-06,1500,Terra,MODIS,62,6.2,291.9,14.7,N,0
11.2614,105.9348,301.9,1.9,1.3,2002-01-06,1500,Terra,MODIS,45,6.2,291.3,11,N,0
21.0491,106.9896,305.7,2,1.4,2002-01-07,0312,Terra,MODIS,62,6.2,294.6,12.5,D,0
13.7499,108.1208,313.3,1.3,1.1,2002-01-07,0314,Terra,MODIS,67,6.2,300.2,8.8,D,0
14.6667,107.6548,317.2,1.4,1.2,2002-01-07,0314,Terra,MODIS,74,6.2,298.4,16.8,D,0
14.0377,107.723,315.5,1.4,1.2,2002-01-07,0314,Terra,MODIS,71,6.2,296.4,18.3,D,0
10.7436,107.8694,326.3,1.2,1.1,2002-01-07,0315,Terra,MODIS,61,6.2,302.2,19,D,0
10.9139,107.8943,319.6,1.2,1.1,2002-01-07,0315,Terra,MODIS,55,6.2,305.9,8.1,D,0
10.9123,107.9055,324.3,1.2,1.1,2002-01-07,0315,Terra,MODIS,75,6.2,304.8,14.1,D,0
10.8691,107.8539,320.1,1.2,1.1,2002-01-07,0315,Terra,MODIS,42,6.2,306.5,7.9,D,0
10.8981,107.789,323.2,1.3,1.1,2002-01-07,0315,Terra,MODIS,62,6.2,305.6,17.1,D,0
10.7405,107.6736,329.2,1.3,1.1,2002-01-07,0315,Terra,MODIS,80,6.2,304.8,26.7,D,0
11.9652,107.3643,314,1.4,1.2,2002-01-07,0315,Terra,MODIS,66,6.2,299.3,13.7,D,0
11.1085,108.4044,323,1.2,1.1,2002-01-07,0315,Terra,MODIS,74,6.2,300.3,15.1,D,0
11.4944,108.3444,310.7,1.2,1.1,2002-01-07,0315,Terra,MODIS,50,6.2,296.8,7.4,D,0
10.744,107.876,317.3,1.2,1.1,2002-01-07,0315,Terra,MODIS,47,6.2,300.8,8,D,0
10.7455,107.8649,324.4,1.2,1.1,2002-01-07,0315,Terra,MODIS,75,6.2,302.7,17.3,D,0
21.447,102.9518,320.2,1,1,2002-01-08,0355,Terra,MODIS,80,6.2,290.4,17.9,D,0
21.2813,104.5495,315.5,1.1,1.1,2002-01-08,0355,Terra,MODIS,74,6.2,295.4,14.2,D,0
21.3917,104.2758,315.3,1.1,1,2002-01-08,0355,Terra,MODIS,76,6.2,291,16.5,D,0
20.9785,103.4826,300.2,1,1,2002-01-08,0355,Terra,MODIS,22,6.2,289.5,3.1,D,0
21.426,104.5239,306.6,1.1,1.1,2002-01-08,0355,Terra,MODIS,64,6.2,287.5,9,D,0
20.9542,104.5861,302,1.1,1.1,2002-01-08,0355,Terra,MODIS,42,6.2,290.7,5.1,D,0
21.1509,104.1497,317.7,1.1,1,2002-01-08,0355,Terra,MODIS,78,6.2,297.2,13.7,D,0
20.8824,105.2333,309.7,1.2,1.1,2002-01-08,0355,Terra,MODIS,69,6.2,293.4,11.2,D,0
20.8845,105.2209,307.5,1.2,1.1,2002-01-08,0355,Terra,MODIS,62,6.2,292.2,9.5,D,0
21.8726,103.4916,302.4,1,1,2002-01-08,0355,Terra,MODIS,52,6.2,289.3,5.1,D,0
22.1989,106.4525,300.1,1.4,1.2,2002-01-08,0355,Terra,MODIS,26,6.2,289.1,5.7,D,0
21.9635,103.6204,306.9,1,1,2002-01-08,0355,Terra,MODIS,64,6.2,291.8,7.9,D,0
21.2832,104.5382,307.7,1.1,1.1,2002-01-08,0355,Terra,MODIS,40,6.2,296.1,7.3,D,0
22.8281,105.453,303.2,1.2,1.1,2002-01-08,0355,Terra,MODIS,55,6.2,286.6,6.2,D,0
21.3632,103.5629,301.3,1,1,2002-01-08,0355,Terra,MODIS,46,6.2,289,5.4,D,0
14.0612,107.8492,310.9,2.5,1.5,2002-01-08,0357,Terra,MODIS,55,6.2,296.7,23.6,D,0
13.1931,107.7036,309,2.5,1.5,2002-01-08,0357,Terra,MODIS,51,6.2,296.2,15.7,D,0
13.1648,107.738,309.5,2.5,1.5,2002-01-08,0357,Terra,MODIS,61,6.2,297,16.7,D,0
13.3625,107.632,312.2,2.4,1.5,2002-01-08,0357,Terra,MODIS,67,6.2,296.9,25.8,D,0
13.3544,107.6239,309.8,2.4,1.5,2002-01-08,0357,Terra,MODIS,55,6.2,296.8,17.5,D,0
13.2297,107.7334,309.1,2.5,1.5,2002-01-08,0357,Terra,MODIS,59,6.2,296.5,15.9,D,0
13.2277,107.7153,310.1,2.5,1.5,2002-01-08,0357,Terra,MODIS,42,6.2,295.6,17.4,D,0
14.5013,107.6018,306.4,2.3,1.5,2002-01-08,0357,Terra,MODIS,55,6.2,294.8,17.6,D,0
13.2335,107.7109,307.8,2.5,1.5,2002-01-08,0357,Terra,MODIS,55,6.2,294,13.6,D,0
11.7055,107.0201,310.5,2.3,1.5,2002-01-08,0358,Terra,MODIS,54,6.2,298.3,15.2,D,0
11.8402,106.4669,313.8,2.1,1.4,2002-01-08,0358,Terra,MODIS,62,6.2,301.1,18.3,D,0
11.7126,106.9942,314.6,2.3,1.5,2002-01-08,0358,Terra,MODIS,65,6.2,298,26.7,D,0
11.7092,106.9993,318.8,2.3,1.5,2002-01-08,0358,Terra,MODIS,73,6.2,298.1,39.1,D,0
11.7091,107.0151,316.7,2.3,1.5,2002-01-08,0358,Terra,MODIS,69,6.2,298.1,33,D,0
11.6242,106.1824,323.3,3.1,1.7,2002-01-08,1448,Terra,MODIS,100,6.2,290,110.5,N,0
11.6245,106.1877,319.3,3.1,1.7,2002-01-08,1448,Terra,MODIS,98,6.2,289.9,91.1,N,0
11.6198,106.1601,303.5,3.1,1.7,2002-01-08,1448,Terra,MODIS,56,6.2,287.4,30.9,N,0
21.4246,107.5961,302.3,3,1.7,2002-01-09,0300,Terra,MODIS,51,6.2,288.9,16.4,D,0
13.104,107.5195,328.3,2.4,1.5,2002-01-09,0302,Terra,MODIS,84,6.2,292.8,83.3,D,0
13.1066,107.4977,315.2,2.4,1.5,2002-01-09,0302,Terra,MODIS,72,6.2,292.6,36.6,D,0
10.8818,107.9002,319.7,2,1.4,2002-01-09,0303,Terra,MODIS,72,6.2,303.1,21,D,0
10.9219,107.799,312.3,2.1,1.4,2002-01-09,0303,Terra,MODIS,27,6.2,299.2,16.5,D,0
11.2813,108.5364,317.8,1.8,1.3,2002-01-09,0303,Terra,MODIS,37,6.2,303,17.6,D,0
12.7133,107.8976,300.1,1.5,1.2,2002-01-09,1531,Terra,MODIS,15,6.2,287.6,9.9,N,0
12.7117,107.9043,305.9,1.5,1.2,2002-01-09,1531,Terra,MODIS,66,6.2,287.4,15.3,N,0
19.6735,104.7026,302.8,1,1,2002-01-10,0343,Terra,MODIS,38,6.2,288.6,4.4,D,0
19.6748,104.6932,300.1,1,1,2002-01-10,0343,Terra,MODIS,13,6.2,288.5,2.8,D,0
13.018,107.5988,308,1.4,1.2,2002-01-10,0345,Terra,MODIS,37,6.2,294.8,6.3,D,0
11.7837,106.5345,318.2,1.3,1.1,2002-01-10,0345,Terra,MODIS,36,6.2,304.7,8.1,D,0
12.8685,107.8839,317.4,1.5,1.2,2002-01-10,0345,Terra,MODIS,72,6.2,299.3,17.6,D,0
11.6527,106.0064,318.6,1.2,1.1,2002-01-10,0345,Terra,MODIS,53,6.2,304.9,9.9,D,0
11.954,106.9536,309.8,1.4,1.2,2002-01-10,0345,Terra,MODIS,35,6.2,298.3,6.2,D,0
13.3142,107.6132,311.5,1.4,1.2,2002-01-10,0345,Terra,MODIS,58,6.2,295.9,9.2,D,0
14.198,108.2834,306.1,1.5,1.2,2002-01-10,0345,Terra,MODIS,54,6.2,294.1,10.9,D,0
14.0867,108.3311,311.8,1.6,1.2,2002-01-10,0345,Terra,MODIS,57,6.2,297.5,13.2,D,0
11.298,108.3209,328.8,1.7,1.3,2002-01-10,0345,Terra,MODIS,82,6.2,305,34.7,D,0
11.9048,108.4973,307.6,1.8,1.3,2002-01-10,0345,Terra,MODIS,50,6.2,295.6,10.8,D,0
10.8436,106.9832,327.1,1.4,1.2,2002-01-10,0346,Terra,MODIS,79,6.2,304,28.5,D,0
9.5275,106.1554,312.6,1.3,1.1,2002-01-10,0346,Terra,MODIS,62,6.2,298.8,7.3,D,0
10.8506,106.9777,320.3,1.4,1.2,2002-01-10,0346,Terra,MODIS,69,6.2,303.2,16.9,D,0
10.8485,106.9904,320.9,1.4,1.2,2002-01-10,0346,Terra,MODIS,70,6.2,302,18.6,D,0
10.5735,107.113,315.7,1.5,1.2,2002-01-10,0346,Terra,MODIS,47,6.2,301.3,10.2,D,0
9.1804,105.1492,312.3,1.2,1.1,2002-01-10,0346,Terra,MODIS,60,6.2,299.8,6.9,D,0
13.9059,108.2625,303.6,3.3,1.7,2002-01-10,1436,Terra,MODIS,56,6.2,287.7,42,N,0
13.9023,108.2576,301.8,3.3,1.7,2002-01-10,1436,Terra,MODIS,45,6.2,287.9,35,N,0
10.9566,107.5547,301.1,1,1,2002-01-11,1518,Terra,MODIS,38,6.2,290.8,4.5,N,0
16.3695,107.6532,308.2,1,1,2002-01-12,0332,Terra,MODIS,39,6.2,293.9,4.3,D,0
14.6759,108.0663,306.1,1,1,2002-01-12,0332,Terra,MODIS,48,6.2,294.7,6,D,0
13.1051,107.7188,317.6,1,1,2002-01-12,0333,Terra,MODIS,71,6.2,299.1,9.7,D,0
10.8835,107.7733,322.6,1.1,1,2002-01-12,0333,Terra,MODIS,62,6.2,303.4,11.1,D,0
12.0019,108.4243,308.3,1.1,1,2002-01-12,0333,Terra,MODIS,28,6.2,294.7,4.6,D,0
13.8912,107.7651,317.7,1,1,2002-01-12,0333,Terra,MODIS,58,6.2,303.3,7.4,D,0
13.8926,107.7557,319.6,1,1,2002-01-12,0333,Terra,MODIS,62,6.2,302.3,9.4,D,0
13.3066,107.6667,335.5,1,1,2002-01-12,0333,Terra,MODIS,88,6.2,302.6,29.1,D,0
13.1037,107.7282,312.6,1,1,2002-01-12,0333,Terra,MODIS,62,6.2,300.3,5.8,D,0
13.1817,107.5779,332.3,1,1,2002-01-12,0333,Terra,MODIS,86,6.2,299.7,26,D,0
13.1075,107.519,314,1,1,2002-01-12,0333,Terra,MODIS,55,6.2,299.6,7.7,D,0
13.308,107.6573,343.6,1,1,2002-01-12,0333,Terra,MODIS,92,6.2,302.5,42.9,D,0
10.8283,107.592,342.3,1.1,1,2002-01-12,0333,Terra,MODIS,91,6.2,304.6,40.5,D,0
13.1803,107.5872,326.4,1,1,2002-01-12,0333,Terra,MODIS,81,6.2,298.6,18.6,D,0
13.2976,107.6653,321.2,1,1,2002-01-12,0333,Terra,MODIS,76,6.2,301.8,12.2,D,0
13.2962,107.6746,317.2,1,1,2002-01-12,0333,Terra,MODIS,61,6.2,300.7,8.4,D,0
13.1727,107.5765,311.2,1,1,2002-01-12,0333,Terra,MODIS,58,6.2,297.9,4,D,0
13.1588,107.5459,320,1,1,2002-01-12,0333,Terra,MODIS,74,6.2,301.3,10.7,D,0
13.0895,108.4874,308.8,1.1,1,2002-01-12,0333,Terra,MODIS,37,6.2,293.7,7.1,D,0
13.091,108.4776,317.1,1.1,1,2002-01-12,0333,Terra,MODIS,71,6.2,294.7,13.8,D,0
13.2973,107.7896,312.7,1,1,2002-01-12,0333,Terra,MODIS,63,6.2,299.7,6,D,0
11.6306,106.1624,330.3,1,1,2002-01-12,0333,Terra,MODIS,82,6.2,303.8,18.6,D,0
13.1602,107.5366,314.2,1,1,2002-01-12,0333,Terra,MODIS,62,6.2,300.5,5.3,D,0
9.3309,105.5084,314.7,1,1,2002-01-12,0334,Terra,MODIS,62,6.2,300.1,6.4,D,0
9.3296,105.5174,316.9,1,1,2002-01-12,0334,Terra,MODIS,69,6.2,299.3,8.3,D,0
9.6395,106.1089,314.9,1,1,2002-01-12,0334,Terra,MODIS,67,6.2,300.5,5.9,D,0
9.3614,105.8043,312.2,1,1,2002-01-12,0334,Terra,MODIS,58,6.2,299.6,4.9,D,0
10.8571,107.6239,302.4,1.2,1.1,2002-01-13,1506,Terra,MODIS,49,6.2,291.4,5.6,N,0
11.6141,106.27,322.3,1.4,1.2,2002-01-13,1506,Terra,MODIS,100,6.2,291.2,31.4,N,0
14.3596,107.5744,323.2,1.1,1,2002-01-13,1507,Terra,MODIS,100,6.2,289.9,24.4,N,0
13.6472,108.0781,330.1,1.1,1,2002-01-14,0320,Terra,MODIS,85,6.2,300.7,25.4,D,0
13.9478,107.6195,316.9,1.1,1.1,2002-01-14,0320,Terra,MODIS,58,6.2,295.3,14.1,D,0
14.357,108.1277,309.6,1.1,1,2002-01-14,0320,Terra,MODIS,67,6.2,282.8,12.3,D,0
13.3924,108.7762,340,1,1,2002-01-14,0320,Terra,MODIS,91,6.2,295.4,43.2,D,0
13.284,108.1122,317,1.1,1,2002-01-14,0320,Terra,MODIS,70,6.2,297.3,13.5,D,0
13.5236,108.0333,311.8,1.1,1,2002-01-14,0320,Terra,MODIS,44,6.2,296.4,6.5,D,0
12.8453,107.8261,314.2,1.1,1,2002-01-14,0321,Terra,MODIS,44,6.2,298,5.8,D,0
10.7702,107.4705,316.3,1.1,1,2002-01-14,0321,Terra,MODIS,40,6.2,300.3,7.2,D,0
11.688,108.3348,316.3,1,1,2002-01-14,0321,Terra,MODIS,53,6.2,300.9,6.6,D,0
12.9615,107.5811,315.1,1.1,1.1,2002-01-14,0321,Terra,MODIS,67,6.2,298.1,10.2,D,0
12.9565,108.6709,315,1,1,2002-01-14,0321,Terra,MODIS,68,6.2,296,9.9,D,0
10.8891,106.5399,314.3,1.2,1.1,2002-01-14,0321,Terra,MODIS,53,6.2,296.4,8.9,D,0
13.024,107.5855,321.1,1.1,1.1,2002-01-14,0321,Terra,MODIS,76,6.2,298.6,15.7,D,0
11.029,107.5253,321.6,1.1,1,2002-01-14,0321,Terra,MODIS,67,6.2,302.9,8.5,D,0
11.9417,108.3622,315.7,1,1,2002-01-14,0321,Terra,MODIS,61,6.2,296.8,8.5,D,0
10.6839,106.392,317.3,1.2,1.1,2002-01-14,0321,Terra,MODIS,68,6.2,297.9,10.5,D,0
10.6741,106.3907,318.7,1.2,1.1,2002-01-14,0321,Terra,MODIS,70,6.2,297.8,12.2,D,0
11.2809,108.158,315.9,1,1,2002-01-14,0321,Terra,MODIS,52,6.2,299.8,9.4,D,0
11.943,108.3527,313,1,1,2002-01-14,0321,Terra,MODIS,39,6.2,300.3,5.6,D,0
11.3485,108.7101,325,1,1,2002-01-14,0321,Terra,MODIS,66,6.2,303.1,14.6,D,0
11.0942,107.5357,308.3,1.9,1.3,2002-01-15,1453,Terra,MODIS,71,6.2,290.5,20.1,N,0
11.0823,107.5376,309.8,1.9,1.3,2002-01-15,1453,Terra,MODIS,78,6.2,290.7,22.8,N,0
11.6259,106.1196,301.8,2.3,1.5,2002-01-15,1454,Terra,MODIS,45,6.2,291.3,13.2,N,0
11.6222,106.1136,306.4,2.3,1.5,2002-01-15,1454,Terra,MODIS,68,6.2,291.3,22.6,N,0
21.5312,103.8676,301.7,2.2,1.4,2002-01-15,1456,Terra,MODIS,43,6.2,287.8,19,N,0
16.35,107.463,316.6,2,1.4,2002-01-16,0307,Terra,MODIS,71,6.2,296.1,27,D,0
16.352,107.4698,313.6,2,1.4,2002-01-16,0307,Terra,MODIS,66,6.2,296.1,21.5,D,0
16.3542,107.4513,308.1,2,1.4,2002-01-16,0307,Terra,MODIS,46,6.2,295.9,10.7,D,0
13.2219,107.7048,314.2,1.7,1.3,2002-01-16,0308,Terra,MODIS,60,6.2,297.8,11.9,D,0
14.5848,107.7644,322.6,1.8,1.3,2002-01-16,0308,Terra,MODIS,78,6.2,297.6,32.2,D,0
14.5782,107.7558,321.3,1.8,1.3,2002-01-16,0308,Terra,MODIS,66,6.2,297.8,27.9,D,0
11.9725,106.7288,319.7,2,1.4,2002-01-16,0309,Terra,MODIS,50,6.2,297.4,26.3,D,0
14.5866,107.7161,312.2,2.1,1.4,2002-01-16,1537,Terra,MODIS,84,6.2,287,34.7,N,0
14.5852,107.7084,312.1,2.1,1.4,2002-01-16,1537,Terra,MODIS,84,6.2,287.1,35.1,N,0
21.2231,103.8241,317.4,1,1,2002-01-17,0349,Terra,MODIS,76,6.2,295,14,D,0
21.0617,104.1709,310.9,1,1,2002-01-17,0349,Terra,MODIS,57,6.2,299.5,5.3,D,0
21.1359,103.5408,306.5,1,1,2002-01-17,0349,Terra,MODIS,60,6.2,293.5,5,D,0
22.4622,103.1491,303.3,1,1,2002-01-17,0349,Terra,MODIS,49,6.2,292.6,4.7,D,0
21.3696,107.0537,307.1,1.2,1.1,2002-01-17,0349,Terra,MODIS,49,6.2,291.1,6.2,D,0
19.6376,104.6822,316.7,1,1,2002-01-17,0349,Terra,MODIS,76,6.2,298.5,11.8,D,0
16.287,107.2934,307.2,1.6,1.2,2002-01-17,0350,Terra,MODIS,47,6.2,295.7,9.2,D,0
11.9826,106.7542,314,1.7,1.3,2002-01-17,0351,Terra,MODIS,38,6.2,292,13.3,D,0
11.3088,108.3604,328.7,2.3,1.5,2002-01-17,0351,Terra,MODIS,83,6.2,296.9,49.8,D,0
13.903,108.2784,316.5,2,1.4,2002-01-17,0351,Terra,MODIS,54,6.2,297.5,26.5,D,0
13.1603,107.6253,313.9,1.9,1.3,2002-01-17,0351,Terra,MODIS,54,6.2,288.6,19.9,D,0
12.3003,107.5495,313.3,1.9,1.4,2002-01-17,0351,Terra,MODIS,62,6.2,292.3,14.3,D,0
11.2944,106.4517,310.1,1.6,1.3,2002-01-17,0352,Terra,MODIS,32,6.2,287.1,9.3,D,0
11.3606,106.8858,314.1,1.8,1.3,2002-01-17,0352,Terra,MODIS,51,6.2,287.4,13.9,D,0
12.5967,107.9458,303,2.8,1.6,2002-01-17,1442,Terra,MODIS,53,6.2,290.5,21.2,N,0
15.0515,108.7343,312.1,2.7,1.6,2002-01-18,0255,Terra,MODIS,66,6.2,294.2,25.4,D,0
15.0586,108.7186,312.3,2.7,1.6,2002-01-18,0255,Terra,MODIS,59,6.2,294.3,25.8,D,0
13.1894,107.5631,317.4,3.1,1.7,2002-01-18,0256,Terra,MODIS,71,6.2,294.2,44.4,D,0
13.1906,107.5561,314,3.1,1.7,2002-01-18,0256,Terra,MODIS,65,6.2,294.1,31.3,D,0
11.1616,107.313,303.4,1.1,1.1,2002-01-18,1524,Terra,MODIS,55,6.2,292,5,N,0
21.6824,104.0429,306.4,1,1,2002-01-18,1527,Terra,MODIS,68,6.2,289.4,8.8,N,0
21.6732,104.0406,304.2,1,1,2002-01-18,1527,Terra,MODIS,59,6.2,289.8,6.7,N,0
22.6773,104.164,309.6,1.2,1.1,2002-01-19,0336,Terra,MODIS,48,6.2,293.2,9.4,D,0
21.8292,102.8935,313.6,1.4,1.2,2002-01-19,0337,Terra,MODIS,69,6.2,296.1,13.1,D,0
21.9042,104.6439,307.3,1.1,1.1,2002-01-19,0337,Terra,MODIS,0,6.2,293.7,5.3,D,0
