latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
11.1462,106.5149,300.1,1.3,1.1,2010-01-03,1503,Terra,MODIS,15,6.2,288,4.5,N,0
12.4824,107.5668,301.3,1.1,1.1,2010-01-03,1504,Terra,MODIS,32,6.2,288.2,5.3,N,0
12.4885,107.57,308.7,1.1,1.1,2010-01-03,1504,Terra,MODIS,75,6.2,288.6,11.1,N,0
12.8216,108.621,301.8,1,1,2010-01-03,1504,Terra,MODIS,44,6.2,288.9,5.2,N,0
13.1628,107.6003,316.3,1.1,1.1,2010-01-04,0318,Terra,MODIS,53,6.2,300.1,6.9,D,0
13.1572,107.604,317.8,1.1,1.1,2010-01-04,0318,Terra,MODIS,69,6.2,299.9,9.9,D,0
13.9696,108.2956,316.5,1.1,1,2010-01-04,0318,Terra,MODIS,39,6.2,300.5,10.2,D,0
13.1614,107.6106,316.4,1.1,1.1,2010-01-04,0318,Terra,MODIS,55,6.2,301.6,7.4,D,0
12.4891,107.5712,313.1,1.1,1.1,2010-01-04,0318,Terra,MODIS,27,6.2,299.6,8.7,D,0
11.954,108.3539,316.2,1,1,2010-01-04,0318,Terra,MODIS,71,6.2,297,10,D,0
13.3564,108.0114,315.6,1.1,1,2010-01-04,0318,Terra,MODIS,59,6.2,301.1,8.4,D,0
12.2054,107.626,313,1.1,1,2010-01-04,0318,Terra,MODIS,52,6.2,296.2,5,D,0
12.9979,107.7413,320.5,1.1,1,2010-01-04,0318,Terra,MODIS,74,6.2,299.5,13.7,D,0
12.61,107.6103,317.3,1.1,1.1,2010-01-04,0318,Terra,MODIS,70,6.2,296.3,13.3,D,0
13.3736,107.6845,318,1.1,1.1,2010-01-04,0318,Terra,MODIS,67,6.2,302.5,8.6,D,0
13.3722,107.6948,322.6,1.1,1.1,2010-01-04,0318,Terra,MODIS,76,6.2,302.3,13.7,D,0
12.8512,107.9285,321.4,1.1,1,2010-01-04,0318,Terra,MODIS,75,6.2,302,10.9,D,0
13.3199,107.7542,319.5,1.1,1.1,2010-01-04,0318,Terra,MODIS,72,6.2,301.2,11.4,D,0
12.0339,106.8815,319.8,1.2,1.1,2010-01-04,0318,Terra,MODIS,31,6.2,296.8,12.3,D,0
12.8526,107.9186,317.8,1.1,1,2010-01-04,0318,Terra,MODIS,66,6.2,301.7,6.8,D,0
12.0242,106.8802,322.2,1.2,1.1,2010-01-04,0318,Terra,MODIS,54,6.2,300.1,15.4,D,0
13.6784,108.4023,316.3,1.1,1,2010-01-04,0318,Terra,MODIS,61,6.2,300.3,8.6,D,0
10.66,107.7432,318.1,1.1,1,2010-01-04,0319,Terra,MODIS,59,6.2,300.1,6.5,D,0
10.908,107.8206,319.8,1.1,1,2010-01-04,0319,Terra,MODIS,28,6.2,300.4,9.6,D,0
11.2771,105.9197,318.5,1.3,1.1,2010-01-04,0319,Terra,MODIS,68,6.2,295.3,12.9,D,0
11.2636,108.3547,321.2,1,1,2010-01-04,0319,Terra,MODIS,62,6.2,304.1,5.9,D,0
11.5363,108.1856,313.4,1,1,2010-01-04,0319,Terra,MODIS,61,6.2,294.3,9.6,D,0
10.8988,107.8193,344.8,1.1,1,2010-01-04,0319,Terra,MODIS,92,6.2,301.5,45.2,D,0
10.6613,107.7337,328.5,1.1,1,2010-01-04,0319,Terra,MODIS,81,6.2,300.7,18.2,D,0
11.1372,106.3567,321.3,1.2,1.1,2010-01-04,0319,Terra,MODIS,72,6.2,297,15.9,D,0
11.0357,108.3378,333.5,1,1,2010-01-04,0319,Terra,MODIS,85,6.2,305,19.5,D,0
11.2667,108.2695,321.7,1,1,2010-01-04,0319,Terra,MODIS,48,6.2,304.9,6.3,D,0
11.7257,107.8973,309.8,1.1,1,2010-01-04,0319,Terra,MODIS,28,6.2,294.3,5.4,D,0
11.2784,105.9254,315,1.3,1.1,2010-01-04,0319,Terra,MODIS,45,6.2,295.6,8.3,D,0
11.5382,108.5567,309.1,1,1,2010-01-04,0319,Terra,MODIS,29,6.2,293.9,5.8,D,0
11.2623,108.364,322.4,1,1,2010-01-04,0319,Terra,MODIS,70,6.2,304.8,6.9,D,0
9.89,105.0115,309.2,1.1,1.1,2010-01-04,0623,Aqua,MODIS,37,6.2,292.5,4.5,D,0
9.5427,105.2828,314.1,1.1,1,2010-01-04,0623,Aqua,MODIS,65,6.2,295.2,6.8,D,0
9.5334,105.2842,314.9,1.1,1,2010-01-04,0623,Aqua,MODIS,65,6.2,295.2,7.7,D,0
11.8106,108.333,318.8,1.1,1,2010-01-04,0624,Aqua,MODIS,71,6.2,302.9,8.2,D,0
12.0952,107.5965,337.6,1,1,2010-01-04,0624,Aqua,MODIS,88,6.2,298.2,33.4,D,0
12.8946,107.8025,321.5,1.1,1,2010-01-04,0624,Aqua,MODIS,65,6.2,304.6,10.5,D,0
13.1683,107.7144,322.8,1.1,1,2010-01-04,0624,Aqua,MODIS,50,6.2,306.4,9.2,D,0
13.2141,107.7078,344,1.1,1,2010-01-04,0624,Aqua,MODIS,91,6.2,306.1,38.8,D,0
12.9975,107.6735,316,1,1,2010-01-04,0624,Aqua,MODIS,58,6.2,301.8,6.9,D,0
11.5613,108.1896,323.4,1.1,1,2010-01-04,0624,Aqua,MODIS,76,6.2,297.7,17.5,D,0
13.3005,107.9461,315.8,1.1,1,2010-01-04,0624,Aqua,MODIS,55,6.2,300.5,6.7,D,0
13.0837,107.7725,321.6,1.1,1,2010-01-04,0624,Aqua,MODIS,44,6.2,304.6,8.7,D,0
13.11,107.8967,333.8,1.1,1,2010-01-04,0624,Aqua,MODIS,84,6.2,306.6,22.6,D,0
12.8998,107.6363,319.6,1,1,2010-01-04,0624,Aqua,MODIS,68,6.2,304.2,9,D,0
12.9975,107.7416,320.4,1,1,2010-01-04,0624,Aqua,MODIS,69,6.2,303.6,9.2,D,0
13.2309,107.6272,330.3,1,1,2010-01-04,0624,Aqua,MODIS,81,6.2,304.2,19.3,D,0
13.2417,107.7724,320.5,1.1,1,2010-01-04,0624,Aqua,MODIS,56,6.2,304.3,7.4,D,0
13.2404,107.7628,324.7,1.1,1,2010-01-04,0624,Aqua,MODIS,75,6.2,302.8,11.3,D,0
13.2328,107.912,322.9,1.1,1,2010-01-04,0624,Aqua,MODIS,72,6.2,301.1,14.1,D,0
11.81,108.0569,312,1.1,1,2010-01-04,0624,Aqua,MODIS,53,6.2,296.8,6.7,D,0
11.8114,108.0664,315.6,1.1,1,2010-01-04,0624,Aqua,MODIS,65,6.2,298.5,9.6,D,0
13.2296,107.6177,323.5,1,1,2010-01-04,0624,Aqua,MODIS,72,6.2,303.5,10.9,D,0
12.1698,107.932,341.8,1.1,1,2010-01-04,0624,Aqua,MODIS,91,6.2,296.1,43.9,D,0
11.5104,108.365,314.6,1.1,1,2010-01-04,0624,Aqua,MODIS,50,6.2,300.3,5.7,D,0
11.5366,108.2821,317.8,1.1,1,2010-01-04,0624,Aqua,MODIS,69,6.2,299.6,9.7,D,0
11.2723,108.36,326.4,1.1,1,2010-01-04,0624,Aqua,MODIS,75,6.2,306.4,8.3,D,0
11.271,108.3503,328.7,1.1,1,2010-01-04,0624,Aqua,MODIS,80,6.2,307.2,11.8,D,0
12.1216,107.9883,319.3,1.1,1,2010-01-04,0624,Aqua,MODIS,72,6.2,296.7,14.2,D,0
13.1618,107.5985,324.9,1,1,2010-01-04,0624,Aqua,MODIS,74,6.2,304.8,12.1,D,0
12.9532,107.4868,321.7,1,1,2010-01-04,0624,Aqua,MODIS,70,6.2,302.4,12.4,D,0
12.8476,107.7174,325,1,1,2010-01-04,0624,Aqua,MODIS,76,6.2,302.6,16.3,D,0
12.0113,107.3914,321.8,1,1,2010-01-04,0624,Aqua,MODIS,74,6.2,301.5,11.8,D,0
12.0203,107.3901,332,1,1,2010-01-04,0624,Aqua,MODIS,84,6.2,299.3,23.4,D,0
13.0251,107.8751,328,1.1,1,2010-01-04,0624,Aqua,MODIS,74,6.2,306.3,15.2,D,0
11.9639,107.3204,316.3,1,1,2010-01-04,0624,Aqua,MODIS,34,6.2,298.2,6.1,D,0
11.2247,108.0827,323.5,1,1,2010-01-04,0624,Aqua,MODIS,75,6.2,302.6,13.9,D,0
11.226,108.0922,319.8,1,1,2010-01-04,0624,Aqua,MODIS,64,6.2,302.2,9.6,D,0
13.0159,107.8764,320.9,1.1,1,2010-01-04,0624,Aqua,MODIS,37,6.2,305,8,D,0
10.8757,107.8273,325.5,1,1,2010-01-04,0624,Aqua,MODIS,74,6.2,303.7,10.9,D,0
11.802,107.3471,312.2,1,1,2010-01-04,0624,Aqua,MODIS,42,6.2,298,5.3,D,0
12.1685,107.9224,374,1,1,2010-01-04,0624,Aqua,MODIS,100,6.2,300.7,132.1,D,0
12.2543,107.4846,321.8,1,1,2010-01-04,0624,Aqua,MODIS,58,6.2,306.8,7.8,D,0
10.9028,107.8233,322.2,1,1,2010-01-04,0624,Aqua,MODIS,31,6.2,302.7,8.3,D,0
13.2871,107.711,324.7,1.1,1,2010-01-04,0624,Aqua,MODIS,75,6.2,303.2,11.6,D,0
13.2858,107.7014,369.5,1.1,1,2010-01-04,0624,Aqua,MODIS,100,6.2,307.5,110.8,D,0
13.3212,107.7551,322.6,1.1,1,2010-01-04,0624,Aqua,MODIS,72,6.2,304.1,10.2,D,0
13.2008,107.5444,322.9,1,1,2010-01-04,0624,Aqua,MODIS,71,6.2,304.4,8.1,D,0
12.0293,106.8692,316.7,1,1,2010-01-04,0624,Aqua,MODIS,42,6.2,297.9,6.4,D,0
12.0306,106.8783,316.4,1,1,2010-01-04,0624,Aqua,MODIS,25,6.2,300.1,6.5,D,0
14.1239,107.3804,316.3,1,1,2010-01-04,0624,Aqua,MODIS,67,6.2,304.1,9.3,D,0
11.9912,107.8486,316.8,1,1,2010-01-04,0624,Aqua,MODIS,56,6.2,299.1,8.9,D,0
13.1386,107.6961,323.2,1,1,2010-01-04,0624,Aqua,MODIS,71,6.2,303.9,11.2,D,0
13.1111,107.7001,319.3,1,1,2010-01-04,0624,Aqua,MODIS,65,6.2,304.4,7.7,D,0
11.5655,107.2354,323.6,1,1,2010-01-04,0624,Aqua,MODIS,76,6.2,298,15.9,D,0
12.0147,107.8838,318.2,1,1,2010-01-04,0624,Aqua,MODIS,68,6.2,299.7,10.1,D,0
13.0682,107.7803,328,1.1,1,2010-01-04,0624,Aqua,MODIS,75,6.2,304.2,15.4,D,0
11.8314,109.17,313.6,1.2,1.1,2010-01-04,0624,Aqua,MODIS,0,6.2,294.3,9.8,D,0
11.9951,107.7421,330.9,1,1,2010-01-04,0624,Aqua,MODIS,84,6.2,296,22.8,D,0
12.0409,107.6046,329.7,1,1,2010-01-04,0624,Aqua,MODIS,83,6.2,304.2,22.2,D,0
12.0422,107.6139,327.1,1,1,2010-01-04,0624,Aqua,MODIS,80,6.2,300.9,18.3,D,0
14.6362,107.6282,320.3,1.1,1,2010-01-04,0625,Aqua,MODIS,75,6.2,303.1,9.5,D,0
14.4281,108.0637,323.7,1.1,1,2010-01-04,0625,Aqua,MODIS,79,6.2,301.9,17.1,D,0
14.5673,107.9853,317.6,1.1,1,2010-01-04,0625,Aqua,MODIS,60,6.2,303.2,9.6,D,0
16.3903,107.009,313.5,1,1,2010-01-04,0625,Aqua,MODIS,63,6.2,297.3,7.7,D,0
16.389,106.9993,312.9,1,1,2010-01-04,0625,Aqua,MODIS,61,6.2,297.9,7.4,D,0
21.1389,104.1891,314.4,1,1,2010-01-04,0626,Aqua,MODIS,68,6.2,302.5,5.1,D,0
20.9413,103.7243,310.5,1,1,2010-01-04,0626,Aqua,MODIS,52,6.2,298.5,6.1,D,0
20.9717,104.1808,315.7,1,1,2010-01-04,0626,Aqua,MODIS,72,6.2,299.9,9.3,D,0
21.0579,103.3931,325.6,1,1,2010-01-04,0626,Aqua,MODIS,82,6.2,297.2,20.8,D,0
21.2472,104.1165,325.4,1,1,2010-01-04,0626,Aqua,MODIS,81,6.2,305.2,14.3,D,0
21.235,104.2844,320.7,1,1,2010-01-04,0626,Aqua,MODIS,58,6.2,300.3,12.9,D,0
21.0655,103.3818,338.6,1,1,2010-01-04,0626,Aqua,MODIS,90,6.2,299.6,39.6,D,0
21.067,103.3916,322.8,1,1,2010-01-04,0626,Aqua,MODIS,79,6.2,299,18.2,D,0
21.1118,104.0667,315.2,1,1,2010-01-04,0626,Aqua,MODIS,61,6.2,301.2,7.9,D,0
20.8491,104.5441,318.8,1,1,2010-01-04,0626,Aqua,MODIS,73,6.2,300.7,12.2,D,0
21.1057,103.4649,311.7,1,1,2010-01-04,0626,Aqua,MODIS,65,6.2,297.7,7.5,D,0
21.1042,103.4552,306.8,1,1,2010-01-04,0626,Aqua,MODIS,40,6.2,296,4,D,0
21.0584,103.2107,310.5,1,1,2010-01-04,0626,Aqua,MODIS,63,6.2,298.1,7.1,D,0
21.0569,103.2007,365.6,1,1,2010-01-04,0626,Aqua,MODIS,100,6.2,301.5,106.1,D,0
21.228,104.1099,328.5,1,1,2010-01-04,0626,Aqua,MODIS,84,6.2,304.4,17.9,D,0
20.7973,103.6272,306.6,1,1,2010-01-04,0626,Aqua,MODIS,41,6.2,295.7,4.5,D,0
20.9399,103.7146,333,1,1,2010-01-04,0626,Aqua,MODIS,87,6.2,303.1,30,D,0
21.2517,103.7654,328.3,1,1,2010-01-04,0626,Aqua,MODIS,84,6.2,297.3,23.5,D,0
21.1434,104.0319,318.9,1,1,2010-01-04,0626,Aqua,MODIS,59,6.2,305.2,10.8,D,0
21.2115,104.1225,315.3,1,1,2010-01-04,0626,Aqua,MODIS,46,6.2,303.8,4.9,D,0
21.234,103.7755,337.6,1,1,2010-01-04,0626,Aqua,MODIS,90,6.2,297.4,37.4,D,0
20.7958,103.6173,309.2,1,1,2010-01-04,0626,Aqua,MODIS,59,6.2,297.2,6.2,D,0
21.1325,103.4645,312.8,1,1,2010-01-04,0626,Aqua,MODIS,67,6.2,300.5,7,D,0
20.8955,103.2923,313.6,1,1,2010-01-04,0626,Aqua,MODIS,69,6.2,294.8,10.5,D,0
20.8941,103.2826,323.3,1,1,2010-01-04,0626,Aqua,MODIS,80,6.2,297.5,20.2,D,0
21.0564,103.3834,309,1,1,2010-01-04,0626,Aqua,MODIS,25,6.2,297,5.2,D,0
21.2503,103.7557,323.6,1,1,2010-01-04,0626,Aqua,MODIS,80,6.2,299.5,18.1,D,0
21.4896,103.6925,316.9,1,1,2010-01-04,0627,Aqua,MODIS,74,6.2,301.9,9.7,D,0
22.5082,103.1025,307.7,1,1,2010-01-04,0627,Aqua,MODIS,58,6.2,293.3,6.9,D,0
21.9695,103.6329,337,1,1,2010-01-04,0627,Aqua,MODIS,90,6.2,298.6,36.2,D,0
21.7099,103.3173,312.1,1,1,2010-01-04,0627,Aqua,MODIS,69,6.2,298.6,8.9,D,0
21.2289,103.1184,312.1,1,1,2010-01-04,0627,Aqua,MODIS,67,6.2,297.6,8.7,D,0
21.2821,103.4112,323.2,1,1,2010-01-04,0627,Aqua,MODIS,80,6.2,301.6,13.2,D,0
22.682,104.1643,306.8,1,1,2010-01-04,0627,Aqua,MODIS,56,6.2,294.2,4.7,D,0
21.7713,103.7945,310.7,1,1,2010-01-04,0627,Aqua,MODIS,66,6.2,297.3,6.7,D,0
22.5258,104.0399,323.3,1,1,2010-01-04,0627,Aqua,MODIS,81,6.2,298.2,16.7,D,0
21.8244,103.4012,312.5,1,1,2010-01-04,0627,Aqua,MODIS,69,6.2,298.9,7.7,D,0
21.2092,103.1115,330.1,1,1,2010-01-04,0627,Aqua,MODIS,85,6.2,300.2,27.3,D,0
21.7931,103.3767,313,1,1,2010-01-04,0627,Aqua,MODIS,62,6.2,301.7,6.7,D,0
21.2836,103.4212,320.7,1,1,2010-01-04,0627,Aqua,MODIS,78,6.2,302.5,11.4,D,0
21.5316,103.1122,311.6,1,1,2010-01-04,0627,Aqua,MODIS,54,6.2,294.9,8.7,D,0
21.7478,103.7589,309.7,1,1,2010-01-04,0627,Aqua,MODIS,64,6.2,298.6,5.5,D,0
21.7619,103.8551,314.3,1,1,2010-01-04,0627,Aqua,MODIS,68,6.2,300.2,6.6,D,0
21.2893,103.4045,317.1,1,1,2010-01-04,0627,Aqua,MODIS,67,6.2,303.1,9.1,D,0
22.0511,103.6881,309.3,1,1,2010-01-04,0627,Aqua,MODIS,64,6.2,298.3,5,D,0
21.4388,103.4125,307.9,1,1,2010-01-04,0627,Aqua,MODIS,52,6.2,297.5,4.2,D,0
21.3764,103.1207,308.4,1,1,2010-01-04,0627,Aqua,MODIS,52,6.2,297.1,4.8,D,0
21.823,103.3915,314.4,1,1,2010-01-04,0627,Aqua,MODIS,72,6.2,299.3,9,D,0
21.7916,103.3668,316.3,1,1,2010-01-04,0627,Aqua,MODIS,71,6.2,303.2,9.3,D,0
21.4021,104.166,318.3,1,1,2010-01-04,0627,Aqua,MODIS,37,6.2,304.8,8.6,D,0
21.4007,104.1564,326.4,1,1,2010-01-04,0627,Aqua,MODIS,78,6.2,306.8,16.7,D,0
21.687,103.656,314.6,1,1,2010-01-04,0627,Aqua,MODIS,52,6.2,301.9,6.2,D,0
22.279,103.2357,310.7,1,1,2010-01-04,0627,Aqua,MODIS,69,6.2,294,9,D,0
21.3383,103.1747,320.6,1,1,2010-01-04,0627,Aqua,MODIS,78,6.2,297,15.9,D,0
21.7184,103.1272,308.4,1,1,2010-01-04,0627,Aqua,MODIS,37,6.2,298,5.4,D,0
21.7649,103.2504,312.5,1,1,2010-01-04,0627,Aqua,MODIS,48,6.2,301.8,6.5,D,0
21.2352,103.0488,313.4,1.1,1,2010-01-04,0627,Aqua,MODIS,63,6.2,298.4,7.8,D,0
21.2923,103.4242,363.4,1,1,2010-01-04,0627,Aqua,MODIS,100,6.2,303.4,92.7,D,0
21.6224,103.4689,311.4,1,1,2010-01-04,0627,Aqua,MODIS,50,6.2,295.2,5.8,D,0
21.3088,103.716,316.6,1,1,2010-01-04,0627,Aqua,MODIS,73,6.2,297.4,10.8,D,0
21.3081,103.1595,311.1,1,1,2010-01-04,0627,Aqua,MODIS,29,6.2,299.4,7.3,D,0
21.6103,103.5112,305.6,1,1,2010-01-04,0627,Aqua,MODIS,43,6.2,294.7,3.6,D,0
21.3641,103.2243,327.2,1,1,2010-01-04,0627,Aqua,MODIS,83,6.2,302.2,21.1,D,0
21.3626,103.2145,313.8,1,1,2010-01-04,0627,Aqua,MODIS,70,6.2,301.4,7.5,D,0
21.3921,103.5979,305.7,1,1,2010-01-04,0627,Aqua,MODIS,46,6.2,293.6,5.2,D,0
21.8205,103.1346,307,1,1,2010-01-04,0627,Aqua,MODIS,39,6.2,296.2,5.8,D,0
21.6134,103.4706,312.3,1,1,2010-01-04,0627,Aqua,MODIS,61,6.2,296.4,7.1,D,0
21.3006,103.1716,312,1,1,2010-01-04,0627,Aqua,MODIS,56,6.2,297.5,7.8,D,0
