latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.4862,108.2272,314.5,1.6,1.2,2003-01-03,0307,Terra,MODIS,60,6.2,295.6,19.2,D,0
14.4028,108.0872,307.3,1,1,2003-01-03,0606,Aqua,MODIS,39,6.2,293,4.4,D,0
11.0405,108.3284,323.2,1.1,1,2003-01-03,0606,Aqua,MODIS,76,6.2,294,11.9,D,0
11.5771,106.4512,311.7,1.3,1.1,2003-01-03,0606,Aqua,MODIS,48,6.2,295.6,6.8,D,0
13.3424,107.6362,339.4,1.1,1,2003-01-03,0606,Aqua,MODIS,89,6.2,300.2,39.1,D,0
11.9477,107.2615,326,1.2,1.1,2003-01-03,0606,Aqua,MODIS,81,6.2,299.6,23.3,D,0
12.9975,107.6286,312.2,1.1,1,2003-01-03,0606,Aqua,MODIS,45,6.2,291.1,8,D,0
10.885,107.8013,325.2,1.1,1.1,2003-01-03,0606,Aqua,MODIS,77,6.2,298.6,17.1,D,0
10.8929,107.7895,316.1,1.1,1.1,2003-01-03,0606,Aqua,MODIS,27,6.2,295.8,7.7,D,0
13.1587,107.5391,327.8,1.1,1,2003-01-03,0606,Aqua,MODIS,75,6.2,300.9,18.8,D,0
13.3474,107.6302,321.4,1.1,1,2003-01-03,0606,Aqua,MODIS,74,6.2,298.9,13,D,0
10.7735,107.7678,322,1.1,1.1,2003-01-03,0606,Aqua,MODIS,51,6.2,298.3,13.1,D,0
13.3134,107.823,353.3,1.1,1,2003-01-03,0606,Aqua,MODIS,97,6.2,299,70,D,0
13.3226,107.8216,325.4,1.1,1,2003-01-03,0606,Aqua,MODIS,78,6.2,298.8,18,D,0
13.3411,107.8186,334.7,1.1,1,2003-01-03,0606,Aqua,MODIS,86,6.2,299.5,31.5,D,0
13.3396,107.8088,326.5,1.1,1,2003-01-03,0606,Aqua,MODIS,79,6.2,298.6,19.3,D,0
13.3489,107.6401,327,1.1,1,2003-01-03,0606,Aqua,MODIS,80,6.2,299.3,19.6,D,0
11.4284,106.2184,315.3,1.4,1.2,2003-01-03,0606,Aqua,MODIS,50,6.2,300.1,7.7,D,0
13.3409,107.6263,320.2,1.1,1,2003-01-03,0606,Aqua,MODIS,35,6.2,299.1,10.9,D,0
11.9973,107.1159,324.6,1.2,1.1,2003-01-03,0606,Aqua,MODIS,80,6.2,296,22.3,D,0
13.6452,107.8829,312.6,1.1,1,2003-01-03,0606,Aqua,MODIS,48,6.2,297.2,4.6,D,0
13.1295,107.508,324.5,1.1,1.1,2003-01-03,0606,Aqua,MODIS,27,6.2,297.2,14,D,0
13.1572,107.5291,331.5,1.1,1,2003-01-03,0606,Aqua,MODIS,83,6.2,300.3,24.3,D,0
10.9117,107.8495,313.7,1.1,1.1,2003-01-03,0606,Aqua,MODIS,35,6.2,295.8,5.6,D,0
11.9956,107.1052,325.7,1.2,1.1,2003-01-03,0606,Aqua,MODIS,81,6.2,297.8,23.3,D,0
11.5428,106.6913,316.1,1.3,1.1,2003-01-03,0606,Aqua,MODIS,46,6.2,297.1,8.7,D,0
14.0414,108.3233,317.2,1,1,2003-01-03,0606,Aqua,MODIS,69,6.2,297,9.6,D,0
14.1387,108.2923,316.7,1,1,2003-01-03,0606,Aqua,MODIS,69,6.2,299,10.1,D,0
14.1373,108.283,318.4,1,1,2003-01-03,0606,Aqua,MODIS,67,6.2,297.4,12.3,D,0
12.8658,107.9151,323,1.1,1,2003-01-03,0606,Aqua,MODIS,44,6.2,299.3,13.3,D,0
11.9511,106.4877,312.9,1.3,1.1,2003-01-03,0606,Aqua,MODIS,61,6.2,298.5,8.5,D,0
11.5445,106.7029,318.9,1.3,1.1,2003-01-03,0606,Aqua,MODIS,71,6.2,297.1,12.1,D,0
11.543,106.6978,322.4,1.3,1.1,2003-01-03,0606,Aqua,MODIS,77,6.2,297.1,16.7,D,0
11.7254,107.9128,308.2,1.1,1,2003-01-03,0606,Aqua,MODIS,42,6.2,293.8,5.3,D,0
13.4351,107.8983,317.2,1.1,1,2003-01-03,0606,Aqua,MODIS,67,6.2,299.6,8.2,D,0
11.7118,107.7862,306.6,1.1,1.1,2003-01-03,0606,Aqua,MODIS,32,6.2,289,4.7,D,0
13.4365,107.908,315.1,1.1,1,2003-01-03,0606,Aqua,MODIS,62,6.2,299.9,6.6,D,0
14.4603,107.9743,315.1,1,1,2003-01-03,0607,Aqua,MODIS,60,6.2,298.9,6.1,D,0
14.4449,107.9962,313.9,1,1,2003-01-03,0607,Aqua,MODIS,40,6.2,297.7,6.4,D,0
16.7928,106.5922,306,1.4,1.2,2003-01-04,0349,Terra,MODIS,56,6.2,289.6,9,D,0
11.3179,108.3217,319.8,1.6,1.2,2003-01-05,0553,Aqua,MODIS,75,6.2,303.4,12.4,D,0
11.3155,108.3071,325.7,1.6,1.3,2003-01-05,0553,Aqua,MODIS,80,6.2,302.4,26.4,D,0
10.8746,107.7907,316.6,1.8,1.3,2003-01-05,0553,Aqua,MODIS,44,6.2,296.1,15.4,D,0
13.5735,107.6672,310.7,1.6,1.3,2003-01-05,0554,Aqua,MODIS,58,6.2,292.8,13,D,0
13.571,107.6516,313.4,1.6,1.3,2003-01-05,0554,Aqua,MODIS,65,6.2,294.5,17.5,D,0
13.1798,107.7267,318.1,1.7,1.3,2003-01-05,0554,Aqua,MODIS,65,6.2,298.1,20.3,D,0
13.5669,108.3418,313.8,1.5,1.2,2003-01-05,0554,Aqua,MODIS,60,6.2,295.9,10.5,D,0
11.9567,106.6988,314.3,2.1,1.4,2003-01-05,0554,Aqua,MODIS,60,6.2,294.7,20.8,D,0
13.056,107.9581,313.7,1.6,1.2,2003-01-05,0554,Aqua,MODIS,58,6.2,294.6,15.3,D,0
13.1347,107.8783,315.6,1.6,1.3,2003-01-05,0554,Aqua,MODIS,43,6.2,295.7,13.1,D,0
13.0583,107.9726,318.1,1.6,1.2,2003-01-05,0554,Aqua,MODIS,72,6.2,295.2,23.3,D,0
11.9558,106.7036,313.9,2.1,1.4,2003-01-05,0554,Aqua,MODIS,66,6.2,294.8,18.4,D,0
12.9814,107.7121,323.4,1.7,1.3,2003-01-05,0554,Aqua,MODIS,64,6.2,298.6,33.5,D,0
12.4935,108.1803,315.1,1.6,1.2,2003-01-05,0554,Aqua,MODIS,70,6.2,296.3,17.3,D,0
10.9006,107.5425,331,1.1,1.1,2003-01-05,1522,Terra,MODIS,100,6.2,292.3,35.7,N,0
10.902,107.5527,314.4,1.1,1.1,2003-01-05,1522,Terra,MODIS,89,6.2,291.7,15.2,N,0
11.7227,106.1625,303.7,1,1,2003-01-05,1523,Terra,MODIS,57,6.2,292.6,5.1,N,0
11.7214,106.1532,303.8,1,1,2003-01-05,1523,Terra,MODIS,57,6.2,292.3,5.2,N,0
11.605,106.1766,318.6,1,1,2003-01-05,1523,Terra,MODIS,97,6.2,293.1,16.3,N,0
10.4995,107.3463,301,1.7,1.3,2003-01-05,1809,Aqua,MODIS,36,6.2,290.4,8.4,N,0
14.4505,108.1181,308.8,1.2,1.1,2003-01-06,0337,Terra,MODIS,34,6.2,297.2,6.7,D,0
12.4799,108.187,311.9,1.3,1.1,2003-01-06,0337,Terra,MODIS,65,6.2,294.6,10.3,D,0
13.8804,108.2808,322,1.2,1.1,2003-01-06,0337,Terra,MODIS,68,6.2,299,18.9,D,0
13.9195,107.8509,337.7,1.2,1.1,2003-01-06,0337,Terra,MODIS,89,6.2,300.9,38.8,D,0
13.2585,107.6092,315.4,1.2,1.1,2003-01-06,0337,Terra,MODIS,65,6.2,298.5,8.5,D,0
13.8822,108.2696,324.6,1.2,1.1,2003-01-06,0337,Terra,MODIS,80,6.2,301,21.8,D,0
9.5882,106.105,318,1.1,1,2003-01-06,0338,Terra,MODIS,73,6.2,295.9,8.8,D,0
10.8827,107.5893,319.4,1.2,1.1,2003-01-06,0338,Terra,MODIS,71,6.2,299.8,10.1,D,0
11.0019,108.0067,327.3,1.3,1.1,2003-01-06,0338,Terra,MODIS,81,6.2,286.6,27.1,D,0
9.18,105.1511,313.2,1,1,2003-01-06,0338,Terra,MODIS,61,6.2,298.1,6.1,D,0
10.5317,107.326,315,1.7,1.3,2003-01-06,0636,Aqua,MODIS,26,6.2,290.5,12.4,D,0
12.985,107.6695,318.4,2,1.4,2003-01-06,0637,Aqua,MODIS,64,6.2,297.4,23,D,0
12.995,107.6501,314,2,1.4,2003-01-06,0637,Aqua,MODIS,40,6.2,295.6,12.8,D,0
12.9828,107.6516,328.2,2,1.4,2003-01-06,0637,Aqua,MODIS,80,6.2,298.9,50.5,D,0
13.8757,108.2547,316.6,2.5,1.5,2003-01-07,0542,Aqua,MODIS,27,6.2,298.9,34.2,D,0
13.8622,108.2574,318.1,2.5,1.5,2003-01-07,0542,Aqua,MODIS,55,6.2,298.4,41.2,D,0
13.2799,107.7498,314.7,2.8,1.6,2003-01-07,0542,Aqua,MODIS,45,6.2,298,25.6,D,0
13.2689,107.7458,316.9,2.8,1.6,2003-01-07,0542,Aqua,MODIS,65,6.2,298.5,33.6,D,0
10.9926,107.292,304,1,1,2003-01-07,1510,Terra,MODIS,29,6.2,290.9,5.2,N,0
11.0017,107.2906,308.3,1,1,2003-01-07,1510,Terra,MODIS,74,6.2,291,8.2,N,0
12.553,107.9539,302.9,1,1,2003-01-07,1510,Terra,MODIS,52,6.2,288.2,6.1,N,0
10.8861,107.6345,301.1,1,1,2003-01-07,1510,Terra,MODIS,38,6.2,285.9,4.9,N,0
11.6418,106.0826,302.7,1.1,1.1,2003-01-07,1510,Terra,MODIS,51,6.2,290.1,5,N,0
10.8874,107.6437,305.2,1,1,2003-01-07,1510,Terra,MODIS,63,6.2,285.9,7.3,N,0
11.179,107.4328,304.2,1,1,2003-01-07,1510,Terra,MODIS,59,6.2,288.8,6.4,N,0
11.6323,106.0841,301.7,1.1,1.1,2003-01-07,1510,Terra,MODIS,30,6.2,290.2,4.2,N,0
11.0003,107.2813,305.4,1,1,2003-01-07,1510,Terra,MODIS,64,6.2,291,6.2,N,0
14.8089,107.9336,314.5,1,1,2003-01-08,0324,Terra,MODIS,75,6.2,294.6,12,D,0
14.3569,107.9382,318.3,1,1,2003-01-08,0325,Terra,MODIS,78,6.2,298.3,11.1,D,0
13.9867,108.2678,314.2,1,1,2003-01-08,0325,Terra,MODIS,70,6.2,301.3,6.8,D,0
13.988,108.2587,320.3,1,1,2003-01-08,0325,Terra,MODIS,78,6.2,302,11.9,D,0
12.9321,107.6641,311.2,1,1,2003-01-08,0325,Terra,MODIS,55,6.2,298,5.8,D,0
13.5484,107.7334,311.4,1,1,2003-01-08,0325,Terra,MODIS,62,6.2,300.4,5.5,D,0
14.1108,108.0491,319.8,1,1,2003-01-08,0325,Terra,MODIS,65,6.2,303.8,12.1,D,0
13.0959,107.804,322.9,1,1,2003-01-08,0325,Terra,MODIS,77,6.2,301.7,12.7,D,0
11.7433,106.1324,314.8,1.1,1,2003-01-08,0325,Terra,MODIS,62,6.2,303.1,6.7,D,0
12.7941,107.8527,316.4,1,1,2003-01-08,0325,Terra,MODIS,61,6.2,301.5,7,D,0
13.2851,107.5813,312.8,1,1,2003-01-08,0325,Terra,MODIS,23,6.2,301.1,5.3,D,0
13.2812,107.7971,328.3,1,1,2003-01-08,0325,Terra,MODIS,83,6.2,300.5,21.1,D,0
11.8204,108.267,313.5,1,1,2003-01-08,0325,Terra,MODIS,67,6.2,300.4,7,D,0
13.2799,107.8063,341.7,1,1,2003-01-08,0325,Terra,MODIS,91,6.2,301,41.1,D,0
14.0434,108.3851,309.1,1,1,2003-01-08,0325,Terra,MODIS,58,6.2,296.7,5.7,D,0
13.951,107.8811,322.5,1,1,2003-01-08,0325,Terra,MODIS,80,6.2,303.3,12.5,D,0
13.4284,107.9251,325.9,1,1,2003-01-08,0325,Terra,MODIS,82,6.2,300.8,17.3,D,0
13.4361,107.9356,324,1,1,2003-01-08,0325,Terra,MODIS,80,6.2,301.3,16.2,D,0
13.9497,107.8903,320.8,1,1,2003-01-08,0325,Terra,MODIS,78,6.2,302.5,10.6,D,0
13.4374,107.9265,313.2,1,1,2003-01-08,0325,Terra,MODIS,45,6.2,300.5,5.6,D,0
13.1367,107.779,314,1,1,2003-01-08,0325,Terra,MODIS,64,6.2,300.1,6,D,0
13.1354,107.7881,318.2,1,1,2003-01-08,0325,Terra,MODIS,72,6.2,301.4,8.9,D,0
13.2902,107.7984,312.3,1,1,2003-01-08,0325,Terra,MODIS,55,6.2,300.1,6.4,D,0
13.2915,107.7892,319.3,1,1,2003-01-08,0325,Terra,MODIS,72,6.2,301,11.8,D,0
11.9873,107.5749,315.3,1,1,2003-01-08,0325,Terra,MODIS,71,6.2,300.8,6.8,D,0
13.0011,107.6339,320.5,1,1,2003-01-08,0325,Terra,MODIS,74,6.2,300.1,13.4,D,0
11.3659,106.5827,335.7,1,1,2003-01-08,0325,Terra,MODIS,87,6.2,303,32.5,D,0
13.5055,108.4064,316.4,1,1,2003-01-08,0325,Terra,MODIS,73,6.2,290.9,10.3,D,0
13.5069,108.3973,322.2,1,1,2003-01-08,0325,Terra,MODIS,79,6.2,293.8,15.4,D,0
13.5364,108.3831,309,1,1,2003-01-08,0325,Terra,MODIS,44,6.2,294.8,4,D,0
13.0908,107.9684,312.8,1,1,2003-01-08,0325,Terra,MODIS,61,6.2,298.3,7,D,0
13.9492,108.6451,307.9,1,1,2003-01-08,0325,Terra,MODIS,58,6.2,296.5,4.1,D,0
13.0821,107.9607,310.4,1,1,2003-01-08,0325,Terra,MODIS,34,6.2,298.7,5.4,D,0
13.1333,107.9281,313.4,1,1,2003-01-08,0325,Terra,MODIS,31,6.2,299,6.1,D,0
13.1319,107.9372,312.7,1,1,2003-01-08,0325,Terra,MODIS,54,6.2,297.9,6.3,D,0
13.3659,107.7221,312,1,1,2003-01-08,0325,Terra,MODIS,63,6.2,299.1,6,D,0
13.3672,107.7129,316.1,1,1,2003-01-08,0325,Terra,MODIS,71,6.2,299.5,9.5,D,0
13.8756,108.2727,319.4,1,1,2003-01-08,0325,Terra,MODIS,76,6.2,304.4,11.5,D,0
12.0548,108.3666,307,1,1,2003-01-08,0325,Terra,MODIS,44,6.2,296.3,5,D,0
10.8866,107.9177,320.5,1,1,2003-01-08,0326,Terra,MODIS,71,6.2,305.4,6.4,D,0
11.5408,106.7005,321.7,1.1,1,2003-01-08,0624,Aqua,MODIS,73,6.2,306.4,10.7,D,0
10.7571,106.5527,316.4,1,1,2003-01-08,0624,Aqua,MODIS,61,6.2,300.5,7.4,D,0
12.1207,107.6568,330.6,1.2,1.1,2003-01-08,0624,Aqua,MODIS,85,6.2,303.1,28.7,D,0
11.9815,106.7641,321.8,1.1,1,2003-01-08,0624,Aqua,MODIS,75,6.2,304.8,10.4,D,0
9.5515,106.149,317.1,1,1,2003-01-08,0624,Aqua,MODIS,70,6.2,300.2,8.3,D,0
11.4823,107.3354,315.8,1.1,1.1,2003-01-08,0624,Aqua,MODIS,64,6.2,301.6,10.3,D,0
9.8819,106.0115,312.8,1,1,2003-01-08,0624,Aqua,MODIS,53,6.2,300.1,5.7,D,0
11.4729,107.3368,334,1.1,1.1,2003-01-08,0624,Aqua,MODIS,86,6.2,302.1,34,D,0
11.0277,107.9415,322.4,1.2,1.1,2003-01-08,0624,Aqua,MODIS,22,6.2,304.7,9.8,D,0
12.1304,107.6554,328.9,1.2,1.1,2003-01-08,0624,Aqua,MODIS,83,6.2,302.8,25.9,D,0
10.8457,106.5239,314.9,1,1,2003-01-08,0624,Aqua,MODIS,57,6.2,301.8,6.4,D,0
11.7465,106.457,313.6,1,1,2003-01-08,0624,Aqua,MODIS,36,6.2,300.1,6.4,D,0
12.0401,107.5986,314.6,1.2,1.1,2003-01-08,0624,Aqua,MODIS,54,6.2,298.3,8.3,D,0
12.2584,108.4665,306.5,1.3,1.1,2003-01-08,0624,Aqua,MODIS,47,6.2,292.6,8.1,D,0
9.5826,106.1113,312.6,1,1,2003-01-08,0624,Aqua,MODIS,41,6.2,294.8,5,D,0
11.9643,106.6378,316,1.1,1,2003-01-08,0624,Aqua,MODIS,64,6.2,302.1,8.2,D,0
14.0933,108.318,314.6,1.4,1.2,2003-01-08,0625,Aqua,MODIS,55,6.2,301.1,10.4,D,0
13.4297,107.923,317.5,1.3,1.1,2003-01-08,0625,Aqua,MODIS,30,6.2,304.1,10.6,D,0
13.4382,107.9101,326.5,1.3,1.1,2003-01-08,0625,Aqua,MODIS,79,6.2,305,22.3,D,0
13.3634,107.6621,324.6,1.2,1.1,2003-01-08,0625,Aqua,MODIS,61,6.2,303.1,17.8,D,0
13.361,107.7193,315.3,1.2,1.1,2003-01-08,0625,Aqua,MODIS,59,6.2,303.4,8.5,D,0
12.9768,107.7402,321.1,1.2,1.1,2003-01-08,0625,Aqua,MODIS,67,6.2,304.1,13.8,D,0
13.1715,107.5997,319.3,1.2,1.1,2003-01-08,0625,Aqua,MODIS,67,6.2,302.6,11.3,D,0
13.0851,107.9365,315,1.3,1.1,2003-01-08,0625,Aqua,MODIS,55,6.2,301.5,8.3,D,0
13.1067,107.7951,328.5,1.2,1.1,2003-01-08,0625,Aqua,MODIS,68,6.2,306,21.1,D,0
13.8725,108.2721,315.6,1.3,1.1,2003-01-08,0625,Aqua,MODIS,45,6.2,302,12,D,0
12.8749,107.6587,320,1.2,1.1,2003-01-08,0625,Aqua,MODIS,72,6.2,301.9,14.9,D,0
13.1079,107.801,323.5,1.2,1.1,2003-01-08,0625,Aqua,MODIS,54,6.2,306.2,12.8,D,0
12.8735,107.6477,328.3,1.2,1.1,2003-01-08,0625,Aqua,MODIS,81,6.2,302,26.6,D,0
13.3298,107.9437,314.2,1.3,1.1,2003-01-08,0625,Aqua,MODIS,55,6.2,300,10.3,D,0
13.022,107.9291,320.7,1.2,1.1,2003-01-08,0625,Aqua,MODIS,72,6.2,302.7,16.1,D,0
13.3521,107.6523,326.7,1.2,1.1,2003-01-08,0625,Aqua,MODIS,60,6.2,303.5,20.1,D,0
12.9586,107.7542,319.8,1.2,1.1,2003-01-08,0625,Aqua,MODIS,58,6.2,303.2,12.2,D,0
12.926,107.6574,316.4,1.2,1.1,2003-01-08,0625,Aqua,MODIS,64,6.2,302.1,10.1,D,0
12.9949,107.6296,315.7,1.2,1.1,2003-01-08,0625,Aqua,MODIS,56,6.2,302.2,8.2,D,0
21.4149,107.0119,300.7,1.4,1.2,2003-01-08,0627,Aqua,MODIS,41,6.2,289.4,5.5,D,0
13.3123,107.7389,309.3,4.3,1.9,2003-01-09,0408,Terra,MODIS,30,6.2,295.1,36.1,D,0
11.7067,106.0817,311.7,1.8,1.3,2003-01-09,1458,Terra,MODIS,83,6.2,283.3,28.7,N,0
11.7093,106.0979,306.7,1.8,1.3,2003-01-09,1458,Terra,MODIS,69,6.2,283.9,20.6,N,0
13.1157,107.5282,322,1.4,1.2,2003-01-10,0313,Terra,MODIS,62,6.2,299.3,20.4,D,0
13.3403,107.6677,312.5,1.4,1.2,2003-01-10,0313,Terra,MODIS,55,6.2,298.6,7.4,D,0
13.2703,107.6645,315,1.4,1.2,2003-01-10,0313,Terra,MODIS,62,6.2,300.5,9.9,D,0
13.4187,107.849,318.1,1.3,1.1,2003-01-10,0313,Terra,MODIS,62,6.2,300.2,13.7,D,0
13.191,107.5706,314.1,1.4,1.2,2003-01-10,0313,Terra,MODIS,67,6.2,299.5,9,D,0
13.0094,107.6363,314.9,1.4,1.2,2003-01-10,0313,Terra,MODIS,66,6.2,297.4,11.7,D,0
13.3875,107.7885,313.1,1.4,1.2,2003-01-10,0313,Terra,MODIS,21,6.2,299.4,9.5,D,0
13.417,107.8613,317.7,1.3,1.1,2003-01-10,0313,Terra,MODIS,41,6.2,300.8,13.5,D,0
13.3852,107.944,310.9,1.3,1.1,2003-01-10,0313,Terra,MODIS,66,6.2,294.3,10.4,D,0
13.0077,107.6488,312.4,1.4,1.2,2003-01-10,0313,Terra,MODIS,52,6.2,297.3,8.7,D,0
13.3855,107.7817,316.2,1.4,1.2,2003-01-10,0313,Terra,MODIS,69,6.2,298.5,13.6,D,0
11.5295,107.7207,313.7,1.3,1.1,2003-01-10,0313,Terra,MODIS,60,6.2,293.8,12.1,D,0
12.999,107.6349,312.7,1.4,1.2,2003-01-10,0313,Terra,MODIS,34,6.2,297.4,8.8,D,0
13.3575,108.0327,314.8,1,1,2003-01-10,0612,Aqua,MODIS,52,6.2,300.1,7.9,D,0
13.2925,107.6414,324.1,1,1,2003-01-10,0612,Aqua,MODIS,74,6.2,305.6,13.3,D,0
13.3793,107.8001,316.5,1,1,2003-01-10,0612,Aqua,MODIS,23,6.2,302.1,6.6,D,0
13.2125,107.9215,316.6,1,1,2003-01-10,0612,Aqua,MODIS,58,6.2,300,8.2,D,0
13.2252,107.8823,316.4,1,1,2003-01-10,0612,Aqua,MODIS,26,6.2,301.6,6.5,D,0
13.2533,107.8874,319.5,1,1,2003-01-10,0612,Aqua,MODIS,63,6.2,300.6,10.3,D,0
13.2622,107.886,314.1,1,1,2003-01-10,0612,Aqua,MODIS,17,6.2,300.1,5.4,D,0
13.4515,108.1158,316.9,1,1,2003-01-10,0612,Aqua,MODIS,52,6.2,301.8,7.1,D,0
13.4528,108.1249,315.6,1,1,2003-01-10,0612,Aqua,MODIS,46,6.2,300.6,7,D,0
13.4269,107.9422,316.7,1,1,2003-01-10,0612,Aqua,MODIS,38,6.2,301.9,7.1,D,0
12.019,107.1828,320,1,1,2003-01-10,0612,Aqua,MODIS,74,6.2,297.2,12.1,D,0
13.2159,107.7532,325,1,1,2003-01-10,0612,Aqua,MODIS,75,6.2,304.6,10.7,D,0
13.0062,107.6387,321.6,1,1,2003-01-10,0612,Aqua,MODIS,60,6.2,302.7,10.5,D,0
13.0049,107.6295,332.5,1,1,2003-01-10,0612,Aqua,MODIS,84,6.2,303.9,23.8,D,0
13.0036,107.6204,327,1,1,2003-01-10,0612,Aqua,MODIS,76,6.2,301.6,16.8,D,0
13.3527,107.679,318.2,1,1,2003-01-10,0612,Aqua,MODIS,59,6.2,302.8,7.2,D,0
13.354,107.6881,318.2,1,1,2003-01-10,0612,Aqua,MODIS,63,6.2,302.5,7.4,D,0
13.3311,107.7196,324.1,1,1,2003-01-10,0612,Aqua,MODIS,66,6.2,302.4,11.9,D,0
13.4256,107.933,321,1,1,2003-01-10,0612,Aqua,MODIS,57,6.2,303.1,10.3,D,0
13.4243,107.9239,325.1,1,1,2003-01-10,0612,Aqua,MODIS,68,6.2,303.5,13.7,D,0
12.8343,107.9161,321.1,1,1,2003-01-10,0612,Aqua,MODIS,46,6.2,297.7,9.3,D,0
13.4163,107.8038,322,1,1,2003-01-10,0612,Aqua,MODIS,63,6.2,302.1,11.2,D,0
13.4252,107.8025,320.6,1,1,2003-01-10,0612,Aqua,MODIS,50,6.2,301.1,9.8,D,0
11.6088,106.1538,337,1.1,1.1,2003-01-10,0612,Aqua,MODIS,88,6.2,299.2,34.6,D,0
13.3845,107.8366,314.1,1,1,2003-01-10,0612,Aqua,MODIS,37,6.2,300.7,5,D,0
13.099,107.7673,317.4,1,1,2003-01-10,0612,Aqua,MODIS,29,6.2,301.4,5.3,D,0
12.9614,107.7726,318.7,1,1,2003-01-10,0612,Aqua,MODIS,69,6.2,300.5,9.3,D,0
12.9971,107.7672,336.9,1,1,2003-01-10,0612,Aqua,MODIS,88,6.2,301.6,30.3,D,0
12.9958,107.7581,325.7,1,1,2003-01-10,0612,Aqua,MODIS,78,6.2,300.4,14.9,D,0
12.9945,107.7489,326.6,1,1,2003-01-10,0612,Aqua,MODIS,79,6.2,298.9,16.3,D,0
13.0041,107.751,320.1,1,1,2003-01-10,0612,Aqua,MODIS,69,6.2,299.2,10.3,D,0
13.5549,107.6772,315.3,1,1,2003-01-10,0613,Aqua,MODIS,63,6.2,299.1,8.7,D,0
14.0107,107.7792,309.2,1,1,2003-01-10,0613,Aqua,MODIS,42,6.2,297.8,5.1,D,0
14.0991,108.3313,333.1,1,1,2003-01-10,0613,Aqua,MODIS,86,6.2,303.9,27.5,D,0
13.4298,107.643,320,1,1,2003-01-10,0613,Aqua,MODIS,69,6.2,300.6,11.6,D,0
14.1003,108.3406,332.6,1,1,2003-01-10,0613,Aqua,MODIS,82,6.2,302,27.5,D,0
13.8552,107.6498,314.6,1,1,2003-01-10,0613,Aqua,MODIS,47,6.2,301.5,5.5,D,0
13.4285,107.6339,333.1,1,1,2003-01-10,0613,Aqua,MODIS,84,6.2,302,27,D,0
13.6028,108.2078,321.1,1,1,2003-01-10,0613,Aqua,MODIS,65,6.2,302.7,10.7,D,0
13.6015,108.1986,319.3,1,1,2003-01-10,0613,Aqua,MODIS,59,6.2,303.2,8.7,D,0
